start	end	text
253360	256380	donde se cruzan los dos extremos del espectro.
256540	257860	Como vestirse como el orto.
258040	259560	Algo que también me gusta mucho a mí.
260380	261860	¿Lincheras o ricos?
262460	264560	Se podría hacer un gran juego, linchera o rico,
265400	267640	con muchas expresiones de la sociedad civil.
267660	269120	¿Linchera? No, mega millonario.
269680	271440	Ah, sí, mega millonario, sí.
271540	275460	Hay cosas que solo podés hacer en esos términos.
275600	277820	Cuando estás muy arriba o muy abajo.
278260	281260	Así que no estuve viendo, tardé un poco en enterarme de las cosas.
281520	284060	Hay tanto para hablar hoy, hay tanto para hablar hoy.
284280	285940	Y como siempre, me interesa hablar con ustedes.
285940	293920	11, 39, 39, 88, 88, agoveros, agoveras, les doy la bienvenida.
294880	296360	Adar, Adar grita.
296900	298460	Pobre o progre.
300120	302480	Hay gente quejándose de la visualización.
302720	305740	¿Qué son ustedes? ¿Qué son? ¿Someliers del agoverismo?
305860	307320	¿Qué viene? ¿Qué es su primer maga, este?
307980	309580	Tano, que se vea peor.
309840	311560	Tano, me podés setear la cámara.
311780	313100	Que se vea un poco peor.
313340	315380	Porque puede ser que vinieron varios finolis acá.
315380	317320	¿Sabés qué parece? Me avisan...
317320	318540	Ahí está, Tano, déjamelo así.
319360	321160	No, porque me dicen que cayeron finos.
321300	322560	Cayeron finos en el chat.
322800	325640	¿Qué son, hermano? ¿Qué son? ¿Qué son elfos?
326080	328940	¿Qué son elfo? ¿Elfo u orco, loco?
329240	331940	¿Estás viendo R.O.P. o no están viendo R.O.P.?
331940	334460	Hijos de puta, acá. Acá quiero hablar.
334860	335820	Así quiero hablar.
336840	339460	Boludo, qué capitulazo el último de Rings of Power.
339720	341240	¿Lo viste, Tano? No estás en esa todavía.
341620	342340	Ah, ya estás al día.
343100	344320	Al día no.
345460	347860	Al día no. Qué capitulazo, por Dios.
347920	350880	Qué serie espectacular la reconcha de su hermana.
351280	352760	Adar, Nampat.
353640	354200	Nampat.
355720	356840	Nampat. Nampat.
357120	358340	Deberíamos tener...
358340	360100	Los agoveros todavía no tenemos nuestro grito
360100	361540	con nuestro propio acrónimo.
361620	363760	Deberíamos construirlo porque así, aparte,
363880	366300	en los videos, por ejemplo, Bot de Racing,
366640	369500	podría haber cerrado su interpelación con el grito agovero.
369500	372100	Nosotros solo tenemos el canto sarducar,
372460	375060	que lo saben los cultores del viejo game board,
375380	377420	y ahora tenemos Nampat, ¿no?
377420	380220	De los orcos. Pero todavía no tenemos...
380220	383800	Todavía no tenemos nuestro grito característico, ¿sí?
384700	387820	O sea, ok, está bien, ese sonido es importante,
388160	390680	pero a eso hay que sumarle nuestro grito de guerra,
390740	393520	que deberíamos poder construir un sonido,
393540	395460	una guturalidad específica.
395960	398780	¿Cómo disfruté el último de acá?
398780	402220	Si quieren hablar del ROP.
404340	406300	Ay, boludo, es...
406300	410100	Si quieren, miren, una sola escena me hizo reír mucho.
410560	411600	Me hizo reír mucho.
412320	414900	Esto no tiene... Es spoiler-free, lo que voy a decir.
415600	419860	Pero el diálogo entre Adar y Galadriel...
422120	423280	El que ha ir a ese sitio.
425940	428140	Esto es contenido excluyente, hermano.
428140	431000	Esto tiene que ser visualmente excluyente,
431380	432740	sonoramente excluyente.
432960	436340	¿Ustedes cómo creen que se templa una comunidad
436340	437840	con el paso de los años?
438240	440840	Cuando ya viene alguien al circo del agoberismo,
441220	442640	y esto ya está concluido,
442860	445080	nadie entiende cómo llegaron hasta acá.
445200	448380	Por ejemplo, este acá, que dice ZZZ, ¿no?
449020	449560	ZZZ.
450160	452360	Una persona que viene acá a disfrutar de un programa
452360	453380	y es estúpida, ¿no?
454140	455240	Como muchos de ustedes.
455900	457760	Esa persona, por ejemplo, una de Benediz,
457760	459100	o alguien que recién entra acá.
459380	461520	Se puede preguntar, ¿cómo llega este tipo
461520	462620	a tener un programa acá?
463180	466620	¿Cómo llega este tipo a tener a Mariana Enriques
466620	469880	tope de gama, tope de gama de la literatura al presente
469880	471040	hablando con él?
471400	474180	¿Cómo llega a que todos los medios mainstream
474180	476020	le dediquen editoriales bardeándolo?
476140	477400	¿Cómo sucede esto?
477760	481100	Todos ven el fenómeno final, pero nadie ve the process.
481960	483360	Nadie ve el proceso.
483360	487560	Nadie ve las incontables horas de esfuerzo,
487660	491580	de entrenamiento, de aplausos, de ronda de aplausos,
491920	495560	y de templar una comunidad como el acero.
495860	500040	¿Cómo se templa una comunidad dándoles lo que no quieren?
501220	504000	La gente no sabe lo que quiere.
504960	506840	La gente es estúpida.
507420	511220	La gente quiere consumir algo para criticarlo.
511220	513380	Todos queremos hacer eso.
513560	515900	Todos queremos ver un contenido para decir,
516000	519480	yo habría hablado de esto, pero no pueden.
520440	522400	Y así es como se templa una comunidad.
522840	525040	Después de años de agoverización,
525520	529220	el agovero curtido, el verdadero Nampat,
529760	533720	que es completamente libre, aceptará lo que venga.
534120	537360	Y viene el método y dice, este es mi método, papá.
537560	538720	Y viene el domingo que viene y dice,
538880	539980	no, ¿sabes qué es este?
539980	542800	Y viene el lunes y dice, es lunes de maga,
543080	546160	manga de hijos de puta, porque solo se es libre
546160	549280	al abandonar verdaderamente todas sus pretensiones
549280	552080	y entrar en un estado de plenitud y disfrute total,
552500	554500	el agover iad.
556120	561140	No son palabras inventadas, no, son doctrina,
561720	565100	son años, son años.
565740	571320	Y por eso voy a hablar del diálogo entre Adar y Galadriel.
572140	575260	Y no me importa si ustedes saben o no saben lo que estoy hablando.
575660	579040	A fin de práctica, la conclusión que yo quería compartir con ustedes,
579580	582320	mi espacio íntimo, mi lugar de confianza,
582460	585580	con ustedes, las personas que de verdad me conocen, ¿no?
587600	589820	¿Cuándo uno es de verdad? ¿Cuándo está acá?
590180	592560	¿O el resto? ¿Quién es el que finge?
592560	595680	Preguntas interesantes para el agoverismo.
596540	598680	¿Saben qué me hizo reír mucho el último diálogo?
600360	602460	Que los buenos de Tolkien,
603120	607560	los buenos del señor de los anillos, solo son nazis.
609580	612180	Pero son onda abiertamente nazis.
612500	616220	Es como no es una construcción compleja
616220	619340	a la que tenés que llegar.
620180	621960	Tipo, ah, creo que acá Tolkien...
621960	627120	No, no, no, los de Ring of Power, los buenos son nazis.
628340	631440	Pero es Adolphe, ¿entendés?
631520	633840	O sea, no hay ni un disimulo.
634160	639240	El diálogo entre Galadriel y Adar es literalmente Galadriel le dice
639240	642480	yo quiero exterminar tu raza
642480	645560	y la voy a perseguir hasta los confines de la Tierra
645560	650460	porque ninguno de ustedes deberían haber existido jamás.
652180	656900	Y Adar, lo único que le contesta es tipo,
658300	661100	nosotros tenemos tanto derecho a vivir como ustedes.
661320	667480	Es como, es la línea orco más softcore del mundo.
667960	669440	Ni siquiera los quieren destruir.
669560	673300	O sea, la línea Adar es quiero tener un lugar para vivir.
674320	678240	Solo quiero construir un pequeño orcotopía, ¿entendés?
679140	682260	Adar le contesta, por favor, decime Uruk.
684980	687060	Me autopercibo Uruk, le dice.
687380	688460	Adar contesta eso.
688720	690780	La mina le dice, vos no tenés que existir.
690900	693720	Y él le dice, perdón, ¿te podrías referir a mí como Uruk?
694660	696820	Porque la verdad es que me parece superviolento
696820	699380	cómo me estás hablando en este momento.
699840	703340	Estás siendo superdiscriminatoria, ¿sabés, Galadriel?
703340	708140	Siendo literalmente rubia y aria y violenta
708140	713020	cuando nosotros solo queremos tener un espacio de autodeterminación orco
713020	716220	y poder nada, tener nuestra industria, nuestra producción,
716620	718260	vender nuestros bienes y servicios.
718600	721280	¿Me podés decir Uruk, por favor? ¿Puedes dejar de violentarme?
722680	726300	Me vuelve loco, me...
726300	727640	¿Somos los malos?
729360	731740	Es increíble, es increíble.
731740	735600	Acá estoy leyendo a los agoveros,
736080	738040	diciendo la secta de los naranjosos.
738080	739500	No, ya sé, hay un montón para hablar.
739780	742100	No, Sauron, por supuesto que Sauron es peronista.
742640	744260	Yo esto ya lo dije, ya lo dije.
744500	745560	No puede ser más claro.
746500	749380	Son orcos, morochos y feos
749380	752940	que solo quieren un lugar donde vivir y estar en paz
752940	757040	y poder desarrollar industria pesada y contaminante, ¿sí?
757400	759020	Es la única reivindicación.
759020	763040	Es un modelo industrialista, corporativista,
763520	766520	porque tienen núcleos de anillos, literalmente, de poder,
766900	768860	que se cierran con representación corporativa
768860	771380	y, aparte, están dispuestos a negociar.
771640	773940	Son gente permanentemente abierta a la negociación.
774340	776100	Tipo, che, mira, necesito esta parte del territorio,
776140	778220	no tenemos espacio, estamos cavando trincheras.
778360	780440	Son productivos, son gente productivista.
781520	784400	Laburan, son laburantes, son pacíficos.
784500	786540	Adar es un tipazo, hermano.
786960	790080	Y se llaman uruks y dicen, mira, soy un uruk, loco.
790420	793320	Soy de boca, soy uruk, nada más, loco.
793480	796060	Dejame, tomá, quería un anillo, tomá, lleváte uno, lleváte el tuyo.
796280	800140	Mandá después a tu loco a la asamblea de representantes, ¿viste?
800860	804260	Así que a mí ese momento me hizo estallar, la verdad.
805320	807720	Tenemos que hablar, por supuesto, de los naranjosos,
808260	810680	de la terrible especie gatuna, ya voy a hablar de eso.
810840	813720	Quiero desarrollarlo porque la gente no me está dando bola con esto
813720	815640	y es importante de verdad, hermano.
815640	817380	Es importante de verdad.
817760	821200	Quizás alguna que otra palabra al método de ayer con Mariana.
822840	825480	Yo voy a abandonar mi imparcialidad.
825820	827340	Fue de mis métodos favoritos, ¿eh?
829240	830860	Objetivamente fue de mis métodos favoritos.
831380	834200	Y me parece que son de esos momentos donde agarrase y decís,
834300	839720	ay, ay, estoy haciendo algo que va a perdurar en el tiempo.
841160	845440	Eso, eso grabado, eso que se logró, es atemporal.
845640	850120	Es algo que puede consumirse hoy, mañana, en un año, en dos años.
851400	852200	Es alucinante.
854220	855940	Sí, la verdad que sí, hay muchos acá.
856060	859480	Y yo sé que el agovero estuve viendo ahí, ¿viste?
859560	862500	El agovero vibró con ese método, con un nivel de locura.
863300	865500	Y aparte, no solo hablar con una número uno,
865600	867340	sino justo una número uno con la que compartiste
867340	868860	el mismo universo de intereses.
869040	872020	La verdad que es una cosa que yo sentí que hablé diez minutos.
872420	874280	Podría haber hablado diez horas más.
874820	877900	Y por suerte quedó también muy contenta con posibilidades de cónclave
877900	880460	y otros universos, así que quizás hasta exploramos
880460	881840	algunas otras posibilidades.
882400	885440	Así que tenemos eso para hablar, posibilidades del náucrato,
885480	888140	que por supuesto me he ido con herramientas,
888220	891420	me he ido quizás más cerca de mis propios dreams para realizarlos.
891500	895220	El náucrato es muy poderoso, quizás todavía igual no puedo blandirlo.
895360	899320	Tenemos naranjosos, tenemos boca, tenemos tantas cosas que hablar.
899600	902280	Boca que viene en un periodo de...
902280	903520	Yo, ¿viste? No me quiero rogar.
903520	905660	Me han hablado de algunos programas de fútbol,
905740	906920	de análisis deportivo.
907280	909800	Sí, puedo ir, pero ¿saben qué?
910140	910940	¿Saben qué?
911280	913480	También hay algo que me surge que, hermano,
913720	917960	nosotros acá en el templo agovero predicamos todos los lunes.
918740	921600	O sea, nosotros venimos lunes a lunes hablando nuestras verdades
921600	923860	y expandiendo la llama sagrada de la verdad
923860	926580	de a uno a uno con nuestros creyentes.
926940	930820	Entonces, si ahora la realidad imita a lo agove,
930820	932940	bueno, sean bienvenidos al templo.
933200	934860	También no hay un poco de...
934860	939720	Yo puedo ir a sus iglesias, puedo ir a misionar,
939940	945180	puedo misionar a sus templos, pero quizás tienen que venir.
945240	949300	Siempre hay espacio acá en lo agove, ¿sí?
949540	951500	Porque uno grita ronda de aplausos.
951740	954240	Ronda de aplausos, ya está feliz, ya se sintió bien
954240	957340	y tiene más aplausos, más reasegure.
957880	960160	Así que vamos a hablar un poquito de lo boca también.
960160	961600	Un boca que...
961600	966120	Mirá, permítanme señalar un nuevo horizonte de lo boca.
966840	970220	Boca ya ha consagrado el asado y el mate
970220	975620	como sus pilares doctrinarios del sagrado consejo del fútbol.
975800	978440	Son la manera de hacer lo boca, ¿sí?
978440	980200	Es una realización de lo boca.
980920	984180	Ahora lo que tiene que hacer es avanzar hacia...
984180	986280	Como tiene la llama olímpica, ¿viste?
986820	989160	El horno de boca no tiene que apagarse nunca.
989160	992880	Tiene que haber un fuego sagrado en Boca Predio
992880	995280	que arda ininterrumpidamente.
995600	997280	Es más, todo tiene que ver con todo.
997880	999860	Boca Predio tiene que ser Mordor.
1000200	1005000	Hay que fundar un asado tan grande, una hoguera tan poderosa
1005000	1006620	que nunca deje de arder.
1006860	1008700	Que vos te estás acercando al predio de Seiza
1008700	1010160	y siempre está nublado.
1010400	1014200	Y te acercás y los locales, que ya empiezan a oscurecerse,
1014340	1016200	tienen que decir al visitante, el visitante tiene que decir,
1016200	1017480	¡Uy, justo se nubló!
1017760	1020040	Acá no vemos el sol hace seis años.
1020500	1022380	Acá vivimos entre el carbón.
1022620	1024140	Vivimos en lo boca.
1024640	1028980	Ese es el próximo paso espacionista imperial de Boca Predio.
1029200	1031300	Un horno que nunca se apague.
1031680	1034360	Un asado interminable de lo boca.
1035080	1037580	Boca Mordor Predio, ¿sí?
1038740	1040600	Esta es la propuesta del día de hoy.
1040680	1042980	Tenemos audios, Maxi. A ver, pásame algún agovero.
1044620	1046020	¿Qué onda? Rebork.
1046400	1048120	Acá Rubén de la ACBAR.
1048340	1050960	Rubén el mortal y Spooky Peronista.
1052520	1055640	Con muchas ganas de ser el primer astrónomo agovero de la historia.
1056080	1060400	Mi pequeño logro de hoy fue tratar de agarrar
1060400	1063540	un apunte de física experimental 2 para hacer unos ejercicios
1063540	1066340	y que no me haya salido, pero sin embargo,
1066820	1069460	haberlo visto por mucho tiempo y decir,
1070400	1071740	no soy capaz de hacer esto.
1072560	1075280	Muchas gracias, compañeros, si me escuchan.
1075440	1077260	Lula, presidente.
1079160	1081160	La rompiste, loco. La rompiste.
1081400	1085280	Yo te siento mirando esos apuntes queriendo doblegarlos con tu mente.
1085500	1086720	La verdad, la rompiste toda.
1087000	1089740	Tenemos otro audio más, pásame. Saludemos un par de agoveros.
1090580	1092140	Buenas noches, compadre. ¿Cómo estás? Rebork.
1092480	1096400	Vengo acá a traer un poco de ciencia que me pasó un amigo ayer la noche.
1096460	1096700	A ver.
1099020	1101100	Ayer, Boca no estaba ganando
1101100	1104200	y Lula tampoco estaba ganando las elecciones.
1104500	1108280	El momento en el cual Boca empieza a ganar el partido
1108280	1112640	y, de hecho, el partido finaliza como Boca ganando el partido,
1113940	1118500	automáticamente, Lula pasa a ser el ganador y el puntero de las elecciones.
1119140	1121100	¿Sabés qué es eso? Místico, papá.
1123040	1124240	Ciencia, hermano.
1124420	1127240	¿Cómo todavía hay gente que no cree?
1128540	1131340	Todavía hay gente que vos le pasás ese audio y dice
1131340	1134920	que es porque arrancaron cargando los estados del sur
1134920	1136560	y, a partir de este momento...
1139980	1143500	Así ríe el agovero frente al nonbeliever.
1144140	1148940	Sean, Sean de nonbeliever, como decían en Charlie the Unicorn.
1149900	1152160	Sí, loco, lo que pasa es que empezaron a cargar estos datos
1152160	1154000	y vos después tenés esta densidad poblacional
1154000	1155520	más esta distribución...
1158440	1161960	Y todos los agoveros ríen y el refutador agarra y dice,
1162080	1168400	loco, capaz estoy equivocado, no lo termino de entender.
1168660	1172900	Son ignorantes, Jimmy, son ignorantes.
1173220	1174920	They are ignorant, ¿sí?
1175060	1176780	Y no queremos igual juzgarlos.
1177060	1181140	Nosotros nos reímos en sus caras, pero no es mal, no es risa mal.
1181140	1184680	Es risa como diciendo, ya vas a creer.
1184920	1191200	Yo también estuve ahí, encerrado en datos y racionalidad,
1191520	1194440	cuando lo único que necesitas es que Boca mete un gol.
1194920	1196940	Yo quiero traer, igual el agovero, el bostero,
1197020	1199520	lo entendido de Toque, cuando empezaron a ver ese partido,
1200420	1203940	me parece que todos pudimos ver la inevitabilidad de lo Boca
1203940	1204720	en ese partido.
1205240	1207180	Era obvio que ese partido se ganaba
1208020	1209880	y que se ganaba como se ganó.
1211440	1213980	Atención a patronato.
1215040	1217000	¿Qué está pasando con patronato?
1217880	1221660	Tengo ahí una interpelación abierta para las ciencias del agoverismo
1221660	1226560	porque necesito un poco de science, un poco de squid.
1227480	1228900	¿Qué está pasando ahí?
1229380	1231860	¿Qué está pasando con patronato?
1231980	1235440	Me parece algo que el agovero debería aportar a algunas ciencias
1235440	1237100	porque debemos tener un poquito.
1237620	1240140	De verdad, algo está pasando.
1240560	1242180	Sí, sí, sí.
1244340	1245500	Quiero hablar también.
1246540	1250660	Quiero hablar también. ¿Cómo hablaron de...?
1250660	1252040	¿Hay alguien que mandando acá en el chat?
1252140	1254340	Hola, zurdos hijos de puta, hola, bobo.
1255480	1256940	Le mando un saludo también a vos.
1258380	1259040	Un aplauso.
1260540	1262200	Aplaudamos un boludo perdiendo tiempo acá
1262200	1263280	mandando mensajes al chat.
1263540	1264660	Bienvenido, boludo.
1265100	1266500	¿Sabes con qué te estoy aplaudiendo?
1266500	1268040	Con tus impuestos.
1268740	1269300	Bienvenido.
1269660	1271700	Quédate el ratito más que quiera, papá.
1272560	1273560	Radio pública, es de todos.
1274600	1275160	Inclusiva.
1275580	1276960	¿Todos son bienvenidos?
1277800	1278460	Boludos o no.
1279360	1283820	Quería contarles algo de ciencia astronómica que estaba recordando
1283820	1287980	porque el otro día el método con Mariana Enriques
1287980	1290980	me propició una serie de visiones.
1291140	1292500	El otro día, claro, me di cuenta también,
1292520	1294140	me di cuenta en retrospectiva, ¿no?
1294140	1296440	Mirá cómo funcionan las ciencias del agoberismo.
1297440	1299740	Que, claro, estamos en octubre.
1299980	1300820	Estamos en octubre.
1300880	1303260	El octubre es el mes del terror, ¿no?
1303800	1308180	Y de repente yo también soy el primer agobero,
1308180	1309500	el primer testigo.
1310360	1312660	Cuando acaece el método con Mariana
1312660	1316240	y veo que ya es octubre, yo digo, oh, sí.
1317000	1319120	Porque digo, diablos, hermano.
1319260	1322980	Mirá cómo todo cierra perfecto en lo que incluso yo mismo necesitaba
1322980	1324240	y no sabía que necesitaba.
1324460	1326780	Que me inauguren un poco en el tropo género horror,
1327260	1329480	la spooky season, como dice acá el chat.
1330040	1332700	Y con toda la razón agarré y dije, bueno, hermano,
1332920	1335340	pongámonos a revisar un poco las sagradas escrituras.
1335580	1336860	Mariana habló de Stephen King.
1337460	1339200	Y hay algo que...
1339200	1341640	La otra vuelta hablamos de Tom Bombadil, ¿viste?
1342640	1343880	A mí hay algo del género,
1343920	1346140	ustedes saben que me apasiona todo tipo de narrativas,
1348180	1352240	pero al agobero le apasionan todavía más
1352240	1356940	algunas narrativas que tienen que ver con una apreciación
1356940	1361340	un tanto quizás inconexa en una primera mirada.
1361660	1363620	Tom Bombadil, ¿a qué me refiero?
1363980	1367580	A la detección del hay algo ahí.
1368140	1373360	En general, ahí donde el refutador se indigna,
1374300	1376500	el agobero creerá.
1377260	1380220	Y hay muchos casos Tom Bombadil
1380220	1382940	en la narrativa universal del hombre, ¿sí?
1383300	1385380	Y me acordé de uno el otro día,
1385700	1387460	hay un gran monólogo sobre esto,
1387680	1389120	ay, esto lo voy a citar mal,
1389480	1391300	pero por favor, agoberos, búsquenlo bien.
1391680	1395040	Hay una gran porción de stand-up, que no es stand-up,
1395260	1397620	es una conferencia, pero es graciosísima,
1397780	1401740	sobre un loco que es guionista, comiquero de pura cepa,
1401920	1404400	que le pedían las adaptaciones de una nueva Superman.
1404400	1407900	Y se encuentra con una mesa ejecutiva
1407900	1410600	donde había un delirante total
1410600	1415100	que le pedía una fucking supermassive araña gigante
1415100	1417660	con la que, al final, Superman luche.
1418540	1420040	¿Hubican este monólogo?
1420620	1425000	¿Habrá algún agobero en el chat que ubican esto?
1425740	1428820	Porque es un monólogo tan divertido,
1429400	1432880	Kevin Smith me dicen que es, sí, Kevin Smith.
1432880	1436000	Ay, Dios, sí, qué gracioso que es.
1436240	1439760	Y va relatando paso a paso cómo iba a esas reuniones de producción
1439760	1442740	y él tenía que adaptar esta obra que él amaba
1442740	1444560	y los productores le decían,
1444560	1448460	mmm, yes, okay, okay, I hear you, yep, yep, yep.
1448900	1454540	¿Y dónde está la fucking massive araña spider?
1455340	1456380	Fucking spider.
1457500	1462140	Y él dice, che, pero no entra, no tiene que ver con este guión,
1462140	1464400	no es de lo que estamos hablando, ¿viste?
1465440	1468620	Y habla de esa persistencia delirante
1468620	1473180	que después termina una Spidersmith, claro, una Spidersmith.
1473420	1476520	Había un productor claramente agobero que estaba en una
1476520	1479440	y él decía, está todo bien con este Superman,
1479860	1485520	pero me gustaría verlo pelear con una puta araña gigante, ¿sí?
1486520	1487900	¡Que una puta araña gigante!
1488140	1491900	Y él decía, no tiene nada que ver, no es canon, no es canon.
1492140	1494180	Es un limado, ¿sí?
1494180	1496760	Una Spiderson cruzó, quería ver.
1497200	1499920	Acá neogenerizado dice, está todo bien loco,
1500060	1503600	pero le falta un poco de cheddar y bacon, ¿sí?
1503940	1508280	Es muy fino tu guión, pero le falta bacon, fucking bacon.
1509260	1512200	Y este Kevin Smith cuenta que después va a ver la película
1512200	1517340	que termina produciendo este loco, que es Wild Wild West,
1517940	1521100	donde efectivamente aparece una puta araña gigante
1521100	1523900	y el chavo la va a ver al cine y cuando aparece dice,
1524080	1526640	hija de puta, ahí está la araña, no lo puedo creer.
1526800	1528240	The son of a bitch did it.
1528300	1530440	The son of a bitch puso a Will Smith
1530440	1535760	arriba de una puta araña gigante y fue un fiasco de taquilla, ¿sí?
1536360	1541960	Y eso me hizo pensar, eso me hizo pensar en Stephen King
1542440	1544520	y en algo que yo no sé si ustedes saben,
1544640	1549020	yo no sé si ustedes leyeron It o vieron las películas
1549020	1552760	o vieron la vieja serie de It, ¿sí?
1554240	1555520	Pero les quiero contar algo,
1555700	1558540	que es este mismo recurso narrativo del Oton Bombadil,
1558880	1560660	que es un caso de estudio.
1562420	1566200	Stephen King en It, un payaso, que esto que lo otro,
1566500	1568140	la estructura central es clara,
1568320	1570420	porque en general las primeras mitades de It
1570420	1573260	o los primeros episodios que están viendo la serie vieja
1573260	1576060	son mejores que la segunda mitad.
1576060	1578600	El horror en general como tropo
1578600	1581580	tiene una dificultad para cerrar sus premisas.
1581800	1585500	Por una obviedad, es mucho más fácil abrir caminos narrativos
1585500	1587620	que cerrarlo satisfactoriamente,
1587940	1589880	sobre todo cuando estás lidiando con fantasía,
1590040	1591460	porque la cosa se te va de las manos,
1591540	1593460	no puedes cerrar todos los cabos sueltos,
1593660	1595200	no es tan fácil llevarlo a tierra.
1595540	1602420	Bueno, yo no sé si saben que It no es solo un payaso maldito,
1603060	1608360	es una entidad cósmica intertemporal
1608360	1613860	que cae en ese pueblo y cada 27 años, si no recuerdo mal,
1614460	1616900	reaparece generando un efecto amnésico
1616900	1618360	en los habitantes de ese lugar,
1618740	1621200	devorando sus niños y consumiendo sus personas.
1621600	1621940	¿Sí?
1623160	1625940	Eso no es solo, porque eso lo pusieron todos,
1626000	1627620	la serie original trata eso,
1627960	1631200	la segunda de Andy Muschietti también te da esa origin story de It.
1631200	1636020	Pero hay algo que Stephen King pone en el puto libro
1636020	1638020	que nadie se anima a adaptar,
1638180	1641540	que es básicamente el Tom Bombadil de Stephen King.
1641820	1644700	¿Ustedes saben que el enemigo de It,
1644880	1648220	o sea, el bueno en la narrativa cósmica de It,
1648660	1652700	es una gigantesca tortuga cósmica intertemporal?
1655120	1656500	¿Ustedes sabían eso?
1657560	1661120	El bueno, o sea, si el payaso es el malo,
1661200	1665040	el bueno es una tortuga cósmica.
1665700	1667660	A mí una vez me dijeron que en el horóscopo en Maya
1667660	1669420	soy tortuga cósmica.
1670200	1675080	No sé si es cierto, pero yo me siento un poco una tortuga cósmica.
1675640	1679600	Una tortuga como pacífica y cósmica,
1679760	1682340	porque me siento sabio y cósmico a la vez
1682340	1684720	y me siento un poco como una tortuga.
1685880	1686380	Entonces...
1687600	1688100	Entonces...
