start	end	text
164800	167200	Chátame un audio. Pero hay un audio que si digo ahora lo reposo
167200	169480	no te escucho. Si me estás hablando no te escucho.
170820	171260	A ver,
171420	171780	pasame un audio.
174000	175400	Hola Rebord. Hola.
175400	176860	¿Cómo andas? Bien. ¿Vos? Para mí hoy
176860	177780	tenés que hablar de
179100	180880	Donald Trump volviendo
180880	182900	como si fuera dual de
182900	184600	después de lo que fue
184600	186800	la debacle de Joe Biden
186800	187680	que va a pasar.
188920	189820	Y Donald Trump diciendo
189820	191920	¿Pueden confiar en mí? Yo soy confiable.
192340	194420	¿Viste? Y la cenita que tuvieron hoy con
194420	195660	Macri y todo eso.
196000	197660	Abrazo. Abrazo a
197660	199780	gobierno, compatriota. Me encanta. Me encantan
199780	201280	los babasónicos para hablar. La única
201280	203120	que no te casé tanto es como si fuera dual de
203120	206200	porque si hay alguien que no volvió es...
206200	206540	¿No?
207220	209300	Y mirá que yo lo banco, ¿eh? Pero si hay alguien
209300	211340	que no volvió, volver como... O sea, nadie
211340	213420	nunca usó la frase volvé como dual de.
214120	214420	¿Cómo?
215360	216620	No, está de vuelta.
217740	219480	No, esta banda...
219480	221600	¿Escuchaste hablar de babasónicos?
222420	223360	Están de vuelta
223360	224800	como dual de.
226180	227700	¿Sí? Funciona.
227700	229220	¿Sí? A ver, pasame el otro audio.
229380	231040	Pasame el otro agobero que también está ahí.
231820	233360	No sé de qué vas a hablar hoy.
233420	235040	Calculo que eres hijo de Fernández.
235560	237760	No sé si vas a pasar audios, pero necesito tu ayuda.
238700	240040	Oh, gran líder espiritual.
241260	241680	Porque
241680	243480	tengo el sistema Focus muy mal.
243860	245300	Estoy laburando los fines de semana, entonces
245300	247540	se me da vuelta el Focus y es horrible.
247680	249820	Hoy arranqué esta semana muy poco Focus.
249960	251920	Necesito ayuda. Oh, gran líder.
252660	253500	No, escucharon.
254540	256260	Escucharon. Oh, hermanos.
256260	258260	El grito de un hermano
258820	260260	en peligro de defocus.
261300	262260	Un brother,
262380	264060	un agobero, pide
264060	266100	clemencia y habla
267040	268080	alágora agobera.
269080	269900	Me da risa, ¿viste?
270380	272340	Qué lindo género de comentarios de YouTube, ¿no?
272380	274120	Pero a veces veo cuando ponemos
274120	276340	algún maga o algo excelentemente subido
276340	278000	acá por el Tano Escarpatti
278000	280040	que cada tanto viste que hay gente muy
280040	282160	enojada en YouTube, completamente out of
282160	284320	context, y entonces uno dice mucho agoberos
284320	286460	y hay algunos comentarios que me hacen
286460	288100	estallar, boludo. Hay gente que dice
288660	290320	ignorantes, se dice agora.
291960	294460	O sea, nadie está ni cerca de
294460	296340	hablar de eso, boludo. Vos solo estás
296340	298540	muy confundido y está bien también
298540	300540	porque la confusión es una de las puertas de entrada
300540	301960	de hacer a la Argentina grande otra vez.
302960	303960	Oh, compatriota,
304280	305820	tengo palabras para ti
305820	307940	porque en estas fechas
307940	310340	he de hacer también una confesión.
311740	312440	Yo también
312440	313140	he pecado.
314320	316300	O compatriota. Lo sé.
317060	318600	Sé que muchos de ustedes
318600	320560	están desilusionados en este momento
321100	322340	pero debo decir
322940	324580	que a pesar de estar
324580	326480	muy focus, yo estoy muy focus
326480	328560	de verdad. Estoy con unos niveles de focus
328560	330700	jamás vistos. E incluso
330700	332700	así, yo también he pecado.
333400	334400	Porque me está pasando que
334400	336540	se me está adelantando el
336540	338640	SOP. Me está pasando, ya saben,
338880	340560	SOP, sistema oficial
340560	342260	de permitidos, es lo que sucede
342260	344380	los fines de semana, feriados, días
344380	346300	patrios. Debo confesar
346300	348460	o hago veros que se me está adelantando un poquito
348460	350640	el SOP. Pasa que arranca
350640	352560	el lunes, martes, miércoles, estás perfecto
353340	354340	y ya jueves,
354340	355800	¿viste? Estás ahí en caricia,
355920	359040	repete, y voy a decir no, no.
359500	360720	Retrocede o convide
360720	362700	del SOP. Retrocede.
362860	363900	Va de retro.
364560	366700	Sopero. Pero a veces entra.
366900	368400	A veces entra. Y saben
368400	370620	por qué puedo hablar de esto así? Porque este es un espacio
370620	372320	seguro. Este es un lugar
372320	374420	donde todos nos encontramos y podemos hablar en confianza.
374460	376340	No que estamos en algún tipo, no sé, medio público.
376680	378380	Podemos hablar así, de manera íntima.
379260	380420	Y que arroje
380420	381980	la primera piedra.
382220	383740	Voy a citar a uno que sabe,
385200	385800	en estos días.
386480	388760	Que arroje la primera piedra
388760	390040	aquel soldado
390040	392400	a quien el SOP no se le haya adelantado.
393540	394580	Oh, rima.
396600	397560	Que arroje
397560	398580	la primera piedra.
400040	401080	Sólo nos tenemos entre nosotros
401080	402580	y muchas veces el SOP se adelanta.
403940	405320	Y acá el agobero hablaba
405320	406420	del famoso caso
406420	408300	de la inversión de SOP.
408520	410200	¿Qué pasa, oh hermanos míos,
410420	412160	con aquellos que trabajan el fin de semana
412160	414260	y se relajan en la semana? No importa.
414480	416560	Tienen que fundar su propio SOP
416560	418160	como un zapatismo,
418480	420420	falopa y hippie, pero de SOPs.
421760	422600	Miren toda esa verga
422600	424020	que hicieron los mexicanos
424020	426420	cuando se dieron cuenta que no podían ya hacer la revolución
426420	428320	ni ganarle a nadie. Dijeron, hagamos nuestro propio
428320	430240	mundo mágico. Y se fueron un monte
430240	431920	a vivir sin papel higiénico ni agua.
433440	433980	Lo mismo.
434660	436260	Lo mismo, pero con el focus y SOP.
436440	439140	Hagan su propio contrafocus y su propio SOP.
439340	440460	Con sus propias reglas.
440840	442420	Y cuando es laborable, no lo hacen.
442480	444440	Como los que tienen SOP intermitente, ¿viste?
444840	446760	Que laburan cada dos días. SOP intermitente,
446780	448620	no pasa nada. Y permítanme,
448620	450600	permítanme enmarcar estas recomendaciones
450600	452980	en una jornada muy especial
452980	454740	que estamos viviendo. Los días
454740	455800	de Jesus Christ.
457900	458700	Los días de Jesus.
459220	460220	No sabe poco de Jesús.
461120	462700	Esto ya es indistinguible de un canal
463480	465060	evangelista a las 3 a.m.,
465060	466780	¿no? Poludo, ¿no podemos salir
466780	468760	por ser 5 a.m. a las 4 a.m.? ¿A quién
468760	470840	hay que comprar? ¿Qué tiene? O sea, ojo,
470980	472620	porque vos te reís de eso, pero los
472620	474620	evangelistas la rompen así. ¿Algunas vieron
474620	475880	el programa de Claudio María Domínguez?
477100	478360	Es buenísimo, Maxi.
479060	480620	Maxi, para, fuera de jodas, no se rían.
480800	481700	Es buenísimo.
482780	484360	Escucha, escucha, haz este experimento.
485100	485720	Lo pones
486380	488420	y los primeros 3 minutos
488420	490640	obviamente son de risa. Los primeros
490640	492280	3 minutos son tipo, ¿qué es esta
492280	494860	verga? ¿Cómo puede ser? Pero de repente,
495260	496380	Claudio te tira una
496380	498060	no de sabiduría,
498260	500820	no de sabiduría, de malo.
502060	502560	Esta es mi
502560	504140	análisis. Claudio María Domínguez sabe
504140	506260	perfectamente lo que está haciendo. O sea,
506260	508420	él sabe del componente
508420	509980	irónico de su propio contenido
509980	512280	y es lo suficientemente inteligente para
512280	514160	descansarte mientras lo consumís.
514700	516340	Y cuando yo me di cuenta de eso, dije,
516460	518460	boludo, Claudio María Domínguez
518460	520260	es buenísimo. Me acabo de dar cuenta de que
520260	522260	quiero un método con Claudio María Domínguez.
523560	524620	Sería un gran método,
524620	526420	¿eh? Sería un gran
526420	528140	método. Habiendo dicho eso,
528200	530180	¿a quién hay que puentear para pasar
530180	532000	maga a las 4 a.m. en C5N?
532480	534360	Porque uno subestima esos espacios,
534360	536360	pero de repente te empiezan a mirar una banda de
538080	538520	drogadictos.
538780	540520	Gente sin destino y gente sin futuro.
541200	542640	Que son los mejores soldados
542640	543840	objetivamente hablando.
544600	546000	Gente muy deprimida.
546860	548300	Gente en la B. Gente
548300	550400	pasada de joda. Y
550400	552460	ojo porque no son un público para nada despreciable.
552600	554340	Digo, se parecen bastante a los agoveros cuando
554340	556400	te lo pones a pensar. Así que quiero
556400	558260	hablar de Jesús. En este maga
558260	560120	vamos a hablar de Jesus fucking Christ.
560360	562220	Tenemos audios de Jesús. A ver, pasemos un agovero hablando
562220	564080	de nuestra palabra del Señor.
565160	566240	Por favor, hablemos
566240	568280	de cómo Jesús, Dios
568280	570340	y toda esa mitología fue la
570340	572220	precuela de todo lo que conocemos en
572220	574180	los medios. Dragon Ball Z,
574520	576520	Star Wars. No sé, lo que se te
576520	579020	ocurra. Agovero
579020	580460	me presenta un desafío
580460	581880	el agovero, pero sé cómo voy a responder.
584160	584460	Toda
584460	586400	nuestra narrativa Borges,
586660	588200	Jorge Luis Borges, decía
588200	590060	que todas las historias de la humanidad son en realidad
590060	592440	solo cuatro historias. Borges decía que hay
592440	593960	solo cuatro relatos. ¿Saben esto?
594020	596220	Un gran ensayo. Si ustedes leyeron a Borges
596220	598320	y leyeron sus cuentos, les recomiendo
598320	600220	enfáticamente que lean sus ensayos.
600400	602180	Porque hay mucha ciencia y fineza en los
602180	604300	ensayos de Borges. Es como escuchar
604300	606460	hablar, es como escucharlo pensar
606460	607540	a Jorge Luis.
608400	610400	Y tiene un fabuloso ensayo
610400	612140	al respecto de las cuatro historias. No me
612140	613940	acuerdo cómo era el título, pero es
613940	616160	fascinante. Tiene otro muy bueno del tiempo también.
616560	618180	Si quieren algún día desarme un compilado
618180	619720	de mis ensayos favoritos de Borges.
620400	621940	El de las cuatro historias es muy interesante
621940	623920	porque él postula en realidad que todos los relatos
623920	625700	de la historia del hombre son en realidad solo cuatro.
626140	628040	No los voy a poder citar de memoria, pero me parece
628040	629800	que eran la fortaleza asediada
629800	632180	por Troya, era el
632180	633740	viaje a la odisea, la ilíada,
634060	636180	o sea, el enfrentarte a tu propio destino
636940	638380	y creo que consiguientemente
638380	640680	el retorno de ese destino, es decir
640680	642440	no, odisea,
643380	643820	ilíada,
645440	646180	la búsqueda de
646180	646840	Hazón.
647980	650260	Ahí está. La fortaleza asediada,
650540	651280	el retorno,
652200	654420	la aventura, tipo Hazón,
654520	656020	el bellocinio, toda esa mierda,
656220	657840	y el sacrificio del dios.
658160	660180	El sacrificio del dios, los cuatro ciclos dicen
660180	662540	acá, el sacrificio del dios es
662540	664140	100% la historia de Jesús, es
664140	666220	el dios sacrificado, el dios
666220	668100	que redime nuestros pecados
668100	670400	por nosotros. Y en general,
670440	671240	en general,
672200	674560	es una picardía el nivel de
674560	676200	bajo voltaje con el que a veces
676200	677800	la iglesia tradicional toma
679540	680500	la ciencia y
680500	682540	la sabiduría evangélica, porque son historias
683540	684420	poderosísimas, boludo.
685000	686740	El evangelio es poderosísimo.
687660	688360	De verdad lo digo,
688620	690140	lo digo fuera de joda.
690420	692120	Es más, les voy a recomendar unas lecturas
692120	694480	porque hay tantas interpretaciones
694480	696480	de Jesús y hay tantas adecuaciones de esa historia
696480	698660	ya de hecho, los evangelios son en sí mismo
698660	700520	una interpretación y son en sí mismo
700520	702400	el producto de roscas
702400	704660	y roscas políticas. ¿Pensaron eso alguna vez?
704960	706420	En el medio no solo tenés traducciones
706420	708880	defectuosas sino tanto de una historia originaria
708880	710540	muy poderosa, tan poderosa para
710540	712360	hacer ecos en la eternidad hasta ahora,
712660	714100	sino que vos después vas teniendo
714100	716220	letras sagradas de lo que a algún hijo de puta
716220	718820	rosquero se le ocurrió negociar en el concilio
718820	719740	de Trento, ¿entendés?
719940	722400	Tenés alguien que dijo, ay, pone que nació de una virgen,
723580	724700	pone que no tenía hermanos,
724800	726160	porque eso lo hace ver más holy,
726380	728160	eso lo hace ver más inmaculado.
729040	730740	Jesús, Jesus fucking
730740	733400	Christ, y lo pueden tomar de mí
733400	734600	que soy autoridad en la materia,
734700	736740	yo soy experto en jesusología,
737140	738740	vieron que, no sé si, por ejemplo
738740	741040	toda la generación sub 15 no me conoce
741040	742780	a mí por maga ni por el método ni por nada,
742840	745000	me conocen por un video de 10 segundos
745000	746600	en TikTok que dicen que Jesús era
746600	748700	argentino y peronista, y aunque no lo crean
748700	750680	los niños están pregonando esa palabra,
750760	753180	es como la cosa, la cosa más psicótica
753180	755000	que se podría haber imaginado de cualquier
755000	756500	cosa de la que haya dicho, eligieron eso,
756880	758760	algún niño sagrado, un chosen
758760	761000	child, vio ese video falopa
761000	762580	que yo tengo en YouTube, y se lo googlean en YouTube,
762780	764620	está ahí, Jesús era argentino y peronista,
764920	767020	recortó eso y dijo, voy a esparcir esta verdad,
767700	768800	niño de 12 años dijo,
768840	770160	voy a esparcir esta ciencia,
770740	772240	y así comienza.
773060	774860	Imagínense, ¿no? esa pequeña comparación
774860	776740	y ahora comparemoslo con una historia así de poderosa
776740	778520	como Jesús, y la realidad, la realidad
778520	780740	es que Jesús estaba re fucking
780740	781280	crazy.
782620	784760	Yo creo que se entienda eso, pongamos este especial
784760	786440	de Pascuas de Maga,
786440	788300	para aprender de jesusología
788300	790380	en las escuelas, colegios religiosos, lo que ustedes
790900	792560	quieran. Lo primero que voy a decir
792560	794020	es que Jesús
794600	796500	es primero un exiliado de su propio
796500	798360	hogar, Jesús se llevaba muy mal
798360	799600	con la vieja, ¿saben esto?
800420	802560	Tenía conflictos con la vieja, esto se ve
802560	804440	en varios episodios del Evangelio, por ejemplo
804440	806480	el episodio de la boda,
806740	808500	donde Jesús convierte el agua
809020	810700	en vino, surge primero
810700	812340	como un ajite de la madre,
813360	814160	¿te saben esto?
814160	816240	Jesús estaba ahí,
816380	818140	primero, Jesús era un gediento
818140	820180	mal, Jesús tenía cinco
820180	822080	siete hermanos, una bocha de hermanos tenía,
822180	824360	porque eran todos pobres y tenían muchos hermanos,
824500	826080	y Jesús era el más picante
826080	827580	de ellos, Jesús era el más spicy,
828000	829900	Jesús estaba ahí gedenteando, decía
829900	832040	yo creo que las cosas no tienen que ser así,
832460	833980	para, Jesus fucking Christ, ¿qué está
833980	835980	diciendo? Este es nuestro fucking system,
836080	838100	¿entendés? Acá reina el Dios del Antiguo
838100	839980	Testamento, acá nos gusta Moisés,
840200	842160	hermano, acá nos gusta sufrir, acá nos
842260	844380	relata una persona que anda 40 años por el desierto
844380	846340	y antes de llegar a la tierra prometida se muere,
846680	848140	esa es nuestra mitología, ¿entendés?
849480	849880	Nosotros
849880	852400	somos religión, el judaísmo,
852540	854880	esto lo digo como elogio, es religión
854880	856440	hardcore el judaísmo,
856680	858320	es tipo, nosotros somos el pueblo elegido,
858580	859920	se van todos a la concha de su madre,
860200	862420	y somos tan elegidos que vamos a sufrir mucho,
862840	864500	porque así muestra afecto
864500	866300	nuestro Dios, y
866300	867940	por eso se la bancan en Israel,
869600	871360	¡Ah! ¿Qué? ¿Alguno dirá?
871440	873100	No, para, eso no, no, todo, todo está
873100	875440	relacionado, la mitología
876200	877300	empoderante del pueblo
877300	879260	israelí, como se la banca hoy,
879520	881320	así, de militarmente,
881600	883000	es porque ellos están fucking crazy
883000	885180	con su Dios, ¿entendés? Son el puto
885180	887280	pueblo elegido, entonces Jesus fucking
887280	888760	Christ crece en esa casa,
889080	890860	crece en una casa donde están todos
892480	893400	recontra... ortodoxos,
893400	895060	ordenados, tipo, mira, Jesús, las cosas son
895060	897260	así, y Jesús dice, todos ustedes
897260	899260	me chupan la pija, dice un día,
900380	900740	textual,
901460	902980	de la Biblia,
903300	905500	todos ustedes así, un día Jesús está en la casa,
905600	907220	está así, y están todos, che,
907280	909140	pará, hagamos algún ritual acá,
909560	911140	el antiguo testamento, viste, pimpin, pimpin,
911400	913560	y Jesús dice, ¿sabes qué? ¿Por qué usan todos a la concha
913560	914340	de su madre? ¿Qué?
915100	917340	El hermanito Judas de Jesús, Jesús tenía un hermano
917340	919280	que se llamaba Judas, ¿sabían eso? Para los que quieren ir
919280	921500	a chequear cosas, no es solo Judas Iscariote,
922060	923580	tenía un hermano, muy importante
923580	925260	después en la construcción de la
925260	927220	política de Jesús con Jesús
927220	929320	ya muerto, el hermano de
929320	930860	Jesús, Judas, ¿sí?
931440	933540	Jesús le habrá dicho, pará, Jesús, pará, no,
933960	935220	no, y Jesús dijo,
935300	936900	son todos a cagar, y se va,
937220	939500	Jesús se va, el primero de estos exilios
939500	941580	de Jesús es en el desierto,
941800	943180	ahí es donde se es tentado,
943380	944520	donde conoce a los demons,
945240	947180	y tiene un encuentro conceptualmente
947180	949520	interesante con los demons, ¿eh? No es tan lineal,
949740	951120	la vida de Jesús no es lineal,
951320	953340	no es que él estaba elegido por Dios y está todo
953340	955560	bien, y el mal es súper malo, y viene y dice,
955680	957420	hola, soy malo, tengo
957420	959340	cuernito, se aparece con una aparición con fuego,
959660	961520	no, es complejo
961520	963340	también, son claroscuros,
964760	965460	Jesús se va,
966000	967100	hay su peregrinación,
967340	969220	se encuentra consigo mismo, dice, voy a volver
969220	971480	renovado, esta no es mi forma final, dice,
971620	972960	cual cel de Dragon Ball,
973300	975460	y se va a reflexionar, y acceder
975460	977500	a las máximas verdades, a la máxima
977500	979400	ciencia en el desierto, para con esa
979400	981340	época ya estaba predicando Juan el
981400	983500	bautista, la tienen en la figura de Juan el bautista,
984000	985140	importantísimo Juan el bautista,
985480	987440	Juan el bautista es quien anuncia el
987440	989600	advenimiento de Jesús, y es
989600	991480	quien bautiza a
991480	993580	Jesús, Juan el bautista, o sea,
993740	995440	una obiedad, Jesús
995440	997580	era judío, no estaba bautizado, todo
997580	999300	lo que es el rito del bautismo era algo
999300	1001720	por fundar, por eso es así de emblemático,
1001780	1003580	si no me equivoco, en el río Jordán es bautizado
1003580	1005460	Jesús, ¿no? Lo bautiza
1005460	1007380	Juan John the Baptist, el que
1007380	1009120	anunciaba que iba a llegar el profeta,
1009120	1010560	y Jesús estaba en la suya,
1011380	1013180	y en una de esas vueltas, en una de esas
1013700	1015160	vueltas, Jesús vuelve a una
1015160	1017020	boda, que estaban todos ahí repuestos,
1017960	1019200	y entonces vuelve y
1019200	1021560	se encuentra con su mamá,
1021800	1023360	y permítanme decirles
1023360	1024960	que no estaba todo
1024960	1027120	Pioller Smith con su mamá,
1028180	1029160	no estaba todo Ten
1029160	1029780	Points,
1031240	1033020	¿me siguen? Porque Jesús
1033020	1035440	volvió, ya era Super Spicy
1035440	1037220	Jesus, el chabón ya estaba
1038320	1039360	picante, y ahora
1039760	1041200	vuelve, y de repente Jesús
1041200	1042900	no está picante, sino que también está medio
1042900	1044160	pegado Jesús,
1045720	1047100	se empieza a hablar de Jesús,
1048360	1049380	ya había sido tendencia
1049380	1050600	un par de veces Jesús,
1051380	1053020	ya lo levantaban en algunos medios,
1053280	1055640	eh, escuchatelo de Jesus, no, es un boludo,
1055780	1057440	ya estaba en esa, ya se hablaba de él,
1057740	1059300	entonces Jesús cae a una boda,
1059360	1061580	cae medio sticked, medio picante,
1061700	1062900	como ya hicimos, viste,
1063060	1064800	mal que Jesús entró así medio trapper,
1067400	1069380	y el primero de los milagros
1069380	1070760	de Jesús, hermano,
1071460	1073320	¿acaso no viene esto que está frente a sus ojos?
1073600	1075320	El primero de los milagros de Jesús
1075320	1077240	es por una picanteada,
1077740	1079080	él convierte el agua en vino
1079080	1081180	para que siga la joda, no parece
1081180	1082460	todo muy sacro, ¿no?
1083520	1085200	Estaban todos escabios, remamados,
1085280	1087340	había agua, que se yo, Jesús había caído
1087340	1089220	con una banda de jedientos, la vieja lo apura,
1090140	1090780	le dice,
1091100	1091980	le dice, che,
1092560	1095320	vos que ahora que estás tan
1095320	1097000	pegado, le dice, che,
1097040	1098840	Jesús ahora que estás tan sticked,
1099060	1100860	¿por qué no te haces así, eh?, ¿por qué no te traes vino
1100860	1102420	para los pibes, eh?, si sos tan, no, digo,
1103000	1105300	no, no, que se yo, si sos tan picante,
1105420	1107200	porque digo, acá se acabó el vino y evidentemente
1107200	1108780	vos la movés mucho, ¿no?
1109280	1111000	Así le tira la vieja, así,
1111720	1113300	y Jesús primero le contesta,
1113600	1115480	refutando eso, Jesús primero
1115480	1117500	le dice, ¿y eso por qué es mi problema?
1118400	1119300	Búsquenlo, eh,
1120300	1121100	búsquenlo, Google,
1122080	1123260	Biblia, en alguna
1123260	1125240	de las putas interpretaciones, busquen
1125240	1127080	este episodio, la primera
1127860	1129680	respuesta de Jesús es tipo,
1130340	1131320	¿por qué ese es mi problema?
1132240	1133260	Pero después Jesús se queda
1133260	1135240	medio picante, se queda medio molesto, se queda
1135240	1137260	medio caliente y dice, ah, ¿sabe qué?, llená
1138700	1139100	eh,
1140300	1141380	hace así, llená un par
1141380	1143540	de jarras ahí de agua, ¿cómo, Jesus fucking
1143540	1145260	Christ?, no, yo quería vino, vos llénala
1145860	1147500	de agua, la concha de tu madre, le dice,
1148260	1149180	eh, pará, Jesús,
1149220	1151260	estás rejediento, siempre caes en una, no, no,
1151260	1152640	llená, llená, van a ver, van a ver,
1153260	1154120	blum, vino,
1157040	1157380	drop,
1158240	1158640	mic,
1159940	1160700	mic drop,
1160840	1163300	se dice al revés, Jesús ahí
1163300	1165080	agarra y todos llenos
1165080	1166960	de escabio dice, nah,
1168200	1168780	what,
1169660	1170840	la remueve,
1171060	1173460	la remueve, Jesús, y ese es el primero,
1173860	1174860	después viene
1174860	1177380	el sermón del monte, después multiplica
1177380	1179260	los panes, después arranca
1179260	1181000	esa banda, y ahí qué pasa,
1181320	1183300	Jesús empieza a armar una banda de gedientos,
1183800	1184960	los apóstoles
1184960	1187500	son una barra,
1188120	1189120	esto, en serio,
1189360	1191180	los apóstoles son una barra,
1191440	1193240	eran una banda, una banda
1193240	1195060	picante que iba agitando por ahí,
1195400	1196700	haciendo justice,
1197900	1199380	corriendo, viste, a los
1199380	1200660	escribas y fariseos,
1201100	1203100	venían los escribas, venían los fariseos
1203100	1204900	que se memorizaban, ¿no?,
1204900	1207040	la antigua palabra del Dios
1207040	1208600	del antiguo testamento y decían,
1208800	1210300	Dios dice que no hagas eso,
1210820	1212920	y Jesús decía, che, y si era tan listo Dios,
1212980	1213680	¿por qué se murió?
1216100	1217100	No, hereje,
1217160	1219140	hereje, hereje, y Jesús
1219140	1221080	la tiraba un poco para picantear,
1221340	1223220	para spice things
1223220	1224480	up a bit,
1225140	1227140	y después él bajaba la línea
1227140	1228280	de tipo, seamos buenos,
1228820	1230620	seamos buenos entre nosotros, decía Jesús,
1231080	1232440	seamos buenos entre nosotros,
1232920	1233740	y tiraba esa.
1234500	1235660	Otro episodio de
1235660	1237040	Jesus Full Madness,
1237460	1239240	el de los mercaderes del templo,
1239380	1240360	¿éste lo conocerán?
1241380	1243180	A ver, si yo les pregunto si
1243180	1245520	Jesús es tan holy, tan sacro, tan esto,
1245640	1247240	primero no había multiplicado todo el vino,
1247640	1249460	cual canción de los auténticos
1249460	1250980	decadentes de final de fiesta,
1251700	1254120	no habría hecho eso si no fuera un poco gediento.
1254520	1255060	Punto dos,
1255380	1257660	no hubiera recagado a piñas
1257660	1259620	a todos los comerciantes que estaban
1259620	1261800	ahí parados en el templo, que los echó
1261800	1263360	a las trompadas.
1264100	1265680	Agarró y dijo, ah, ¿ustedes les gusta observar
1265680	1267560	las sagradas escrituras? Bueno, no se comercian
1267560	1269620	en el templo de Dios. Pará, pará, hermano,
1269680	1270800	¿a quién te comiste, le dijeron?
1271380	1272900	¿a quién te comiste, le dijeron?
1274120	1276000	Esta me comice. ¡Pa!
1276000	1277660	Piña a la cara. ¡No, Jesús, no!
1278000	1279880	¡Pla, pla! Piña a la cara, entra
1279880	1281200	en los genientos, entra en los doce.
1283020	1283740	¡Cabón, corriste!
1284140	1285440	¡Pla! ¡Gas!
1287120	1288020	Pero fue así.
1289060	1289800	Y está en la Biblia,
1289800	1291500	boludo. No estoy inventando nada.
1292800	1293880	Es por eso que hay
1293880	1296140	todo un componente, en términos
1296140	1297800	políticos del Evangelio, de lo cual
1297800	1300120	quieren desproverlo, ¿no?, para la interpretación
1300120	1301880	histórica de Jesús, que yo creo
1301880	1303840	que la Iglesia comete un gravísimo error al
1304540	1305800	deshumanizar así a Jesus
1305800	1307760	Christ. ¿Qué tiene que venir
1307760	1309660	Dan Brown con el código da Vinci,
1309740	1311920	todo insoportable, con Tom Hanks y ese
1311920	1313720	pelo imposible que
1313720	1315800	todos aleguas ven que es un exótico peluquín
1316540	1317580	a apostular
1317580	1319820	que estaba agarchando con
1319820	1320560	María?
1322040	1323540	Estaban teniendo Jesus Ex.
1326760	1327700	Estaban teniendo
1327700	1329940	Insane Jesus Ex.
1331100	1331980	¿Y saben qué?
1332700	1334060	Está bien.
1335280	1336520	Está bien.
1336980	1338040	¿Cómo no va a estar bien
1338040	1339380	un poco de Insane
1339380	1340700	Jesus Ex?
1341820	1343600	¿Cómo no va a estar bien, boludo? ¿Qué carajo
1343600	1345720	está pregonando? ¿Qué está
