start	end	text
1412080	1414180	Como me la puse en los 0
1414180	1415380	No son una época
1415380	1416860	Los uno
1416860	1419460	Y ahí mi generación todavía estaba medio
1419460	1420640	Chewersmith
1420640	1422960	Todavía estaba medio cachivers
1422960	1425020	Después empezaron a llegar los 11
1425600	1426640	12, 17
1426640	1427560	Estuvo bien
1429000	1430740	Estuvo bien ese ciclo
1430740	1431500	Estuvo bien
1431500	1433680	Pero mi generación
1433680	1436180	Los que ahora se dan cuenta que no vuelven atrás
1436180	1438340	Esa es nuestra generación, reitero
1438340	1440080	Mi generación
1440640	1442280	Tampoco pudo explotar
1442280	1443240	Al mango
1444640	1445660	Esa etapa
1445660	1446860	Tampoco pudo
1446860	1448460	No se siente bien
1448460	1451220	Los gloriosos años 10
1451220	1453380	¿Qué pasó?
1453380	1454940	¿Qué pasó en el 1910?
1457060	1457540	Olvidable
1457540	1459780	Se había pasado lo mejor de la generación del 80
1459780	1461840	Y todavía no estaba por venir el granero del mundo
1461840	1463660	La sustitución de exportación y todo eso
1463660	1466560	¿Por qué? Por numerología astral
1466560	1468280	Los números no te permiten
1468280	1469380	Que esos años sean gloriosos
1470220	1471760	Están condenados por su propia
1471760	1472700	Anunciación
1474040	1475720	Pero, hubo una guerra mundial
1475720	1476420	Hijo de puta
1476960	1479240	Sí, es lo que estoy diciendo, no fueron años buenos
1479240	1481560	Por favor, usen la imaginación
1481560	1483340	Hay que decirles todo acá
1483340	1484760	Como si no hubiéramos ganado un éter
1484760	1486120	Este es un programa fino
1486120	1489500	Ya presupongo el nivel cultural de la evidencia
1489500	1490520	No pasó nada
1491320	1493060	No hubo gloria
1494280	1495860	Hasta eso, la primera guerra mundial
1495860	1497620	Es mucho menos épica que la segunda
1498340	1499140	Por favor
1499140	1500920	Otro día hablamos de eso
1501560	1502400	Pero los 20
1503180	1505460	Los gloriosos años 20
1505460	1506900	Mirá como suenan
1508100	1509860	Y todavía no te diste cuenta
1509860	1511780	Porque recién estamos en el 21
1511780	1514860	El apogeo de esto va a ser el 27
1514860	1516360	El 28
1516360	1518800	El histórico año 27
1518800	1520120	Y esa
1520120	1521020	Esa
1521020	1523320	Es la edad de apogeo
1523320	1525120	Para nuestra generación
1525120	1527480	Vamos a dominar
1527480	1529680	Esta es mi propuesta estética
1529680	1531040	Esta es mi propuesta estética
1531040	1532500	Mi propuesta estética de hoy
1532500	1535560	Es conquistar los gloriosos años 20
1535560	1536520	De nuestra generación
1536520	1537600	El 20
1537600	1539540	Pá, piña la cara, pandemia, confusión
1539540	1540880	21 es más de lo mismo
1541480	1542440	22 ya empieza
1543140	1544540	Ya empieza a tener más gimnasia
1544540	1545980	Ya se empieza a sentir otra cosa
1546740	1549980	Hubo una oportunidad antes que el gobierno no la aprovechó estética y culturalmente
1549980	1550980	Pero vamos a ver qué pasó con eso
1550980	1552740	Porque esto va más allá de gobiernos
1552740	1554660	Estos son los gloriosos años 20
1556100	1557920	20, 28, 29
1557920	1559400	Y después ya arranca el ocaso
1559400	1560880	30, los 30
1560880	1563280	En los 30
1563280	1565800	La frase es, ya se acabaron los años 20
1566400	1568380	Y empiezas a recordar con nostalgia
1568380	1569580	Estos años
1569580	1571620	La nostalgia es de ahora
1572460	1574000	Nostalgia del presente
1574000	1576280	Esta es la premisa de hoy
1576280	1577280	El nacimiento
1577820	1579280	Y lo dijimos desde el primer maga
1579280	1581200	No sé si recuerdan que el primer maga
1581200	1583660	Pronosticaba el retorno de una bele poc
1583660	1584320	Argentina
1584320	1587420	Después pasaron cosas, se complicó
1587420	1589420	Pero todo une
1590420	1591700	Estética y culturalmente
1591700	1593700	Vamos a ver lo que está pasando en la numerología arcana
1594360	1596560	Lo vi en las llamas y lo quiero compartir con ustedes
1596560	1597820	Les hago una pregunta ya
1597820	1598700	¿Tenemos audios?
1599460	1601020	A ver, pasame algún audio
1601020	1604120	Hola Rebord, te habla José de Caballito
1604120	1606120	Te quiero contar que yo también tuve problemas
1606120	1607580	Para conseguir el sueño de noche
1607580	1609980	Me desperté sobresaltado
1609980	1612160	Y encontré en el piso de mi habitación
1612980	1614020	Una representación
1614020	1615280	Tangible de la baba
1615280	1618340	Una babosa reptando en el piso
1618340	1620240	Y cumplí con mi deber de agovero
1620240	1621860	Y darle un zapatazo
1621860	1623180	No la baba
1624380	1625180	Boludo
1625180	1627600	Se dan cuenta de lo que está pasando
1628240	1630460	Nos están identificando y rodeando
1630460	1632400	Porque queremos la irrupción
1632400	1633840	De la década
1633840	1636640	Queremos la llegada de nuestra edad gloriosa
1636640	1637920	Y la baba
1637920	1640320	Empieza a rodearnos
1640320	1641960	La baba
1641960	1643340	Empieza a rodearnos
1644240	1645280	Es como ese
1646240	1648200	Cuento de Stephen King bastante olvidable
1648200	1650080	Tengo una adaptación muy chota que hizo en la película
1650080	1651680	Que están esos hombres babosa
1651680	1654640	Ahora entiendo, todos los signos hablan de lo mismo
1654640	1656000	Estamos siendo rodeados
1656000	1657720	Estado de alerta y movilización
1657720	1658680	Para el pueblo agovero
1658680	1661200	Si queremos que lleguen los gloriosos años 20
1661200	1663940	Vamos a tener que defenderlos con uñas y dientes
1663940	1664740	Contra la baba
1664740	1666460	Porque ese es el enemigo ontológico
1667980	1670440	Sabes cuál es la generación en la que estamos Rebord?
1671200	1673720	En los que dejamos de ser inmortales
1673720	1675220	La inmortalidad convive
1675220	1677300	Con la capacidad de regeneración permanente
1677300	1679960	Que tiene una etapa de la vida
1679960	1681420	Y cuando uno
1681420	1683580	Cruza las tres cifras
1683580	1684980	O se acerca a ellas
1684980	1686800	Empieza a darse cuenta que
1687880	1689700	Ya la inmortalidad
