start	end	text
507020	509240	Esa fuerza es lo que hace.
510100	513360	Porque la directora de Nacional Rock, yo no sé si va a otros programas.
514300	516280	De ninguna manera, porque no me invitan.
517160	517640	Mirá.
518680	519160	Mirá.
519160	519720	Y hay que...
519720	521260	Mirá cómo son las cosas, ¿no?
521800	526500	Y hoy vamos a hablar porque en MAGA caben todas las voces, caben todas las posiciones.
526500	527600	Entonces, ¿cómo les digo?
527880	530940	Así como les he dicho cientos de veces que no hace falta ser peronistas para escuchar
530940	534640	este programa, por supuesto, a nosotros nos escucha gente de todo el espectro ideológico
534640	538500	que tiene una cosa en común, querer que la Argentina se agrande otra vez.
538880	539120	¿Sí?
539520	544180	De la misma forma, si nosotros acabamos de venir de un superclásico que bueno, está
544180	544620	bien, sí.
544840	546520	A ver, ¿ganó Boca, no?
547220	550180	Igual hay que ver porque si uno estuvo viendo la tele hoy no se sabe quién ganó.
550280	553860	Es como que vos ves el periodismo esportivo hoy, no queda claro quién...
553860	558860	Si ves a los jugadores de Boca cuando terminó el partido y Patioponcio tampoco sabían si
558860	559520	había ganado Boca.
559580	560600	Y Gallardo tampoco, ¿eh?
560740	561640	Tranquil, después hablamos.
561640	562960	Bueno, no, no, por eso, por eso.
563200	564060	Vamos a empezar así.
564160	564840	Así, Rebord.
564840	566360	Por favor, son...
566360	569980	Es todo diálogo, todo es paz y todo es pluralidad, Vinky.
570700	571420	Construcción, Rebord.
571420	572120	Todo es construcción.
572200	578100	Se supone que viniste a esta emisora estatal, pública, que financian todas las personas
578100	583640	que te están escuchando las que no tan bien para hacer a la Argentina grande de nuevo.
583640	584440	Exacto.
584560	591640	Yo solo vine porque vos me dijiste, creo que hoy podés aportar un granito, apenas un granito
592280	593420	para que eso sea cierto.
593940	598060	Cómo no, cómo no aceptar esa invitación.
598080	598660	Hermoso.
599040	600840	Y acepto a lo que decís.
601160	609200	Bienvenido sea aceptar que no sabemos nada de nada y que igual somos comunicadores, que
609200	612760	comunicamos las cosas que hacen que las otras cosas sucedan.
612760	618420	Pero es de lo que se trata todo y, a ver, Miki, vos recién estabas llegando, pero esto
618420	621240	me parece un concepto central para ser grande en nuestra patria.
621860	626820	Atención con la gente que impide que otros opinen o hablen lo que sea porque les faltan
626820	628500	pergamino, conocimiento.
628720	630300	Te escuché del gorilismo.
631500	631960	Entonces...
631960	633420	Y puedo agregar ya que estoy...
633420	633600	Siempre.
634140	640760	No, el tema de género, un poquito, justo hoy que vamos a hablar, además de fútbol,
640760	643100	yo sé nada.
644720	646340	Si sé una cosa, tengo una certeza.
646520	646760	¿Querés saberla?
647800	648480	Por favor.
650240	654700	Me pasó mucho antes de este partido, creo que todavía ni siquiera sabíamos que nos
654700	661240	íbamos a cruzar en esta instancia y estaba con mi compañero en casa, así reflexiva,
661380	664760	como de costumbre, viste, como el burgués que existencialicea.
665500	666780	Está bien, está muy bien, Miki.
668120	672340	Yo posta que creo que soy una buena persona, o sea, no le deseo el mal a nadie.
672440	672820	A ver.
673100	674160	No hay nadie a quien...
674160	676020	Sí, sí, sí, te entiendo.
676120	677440	No quiero que le vaya mal a nadie.
679120	684640	Hay un lío, y está como conflicto, Darío, hay una sola cosa que me pasa, que es como
684640	685720	de mala energía.
687020	688360	Quiero que pierda boca.
688920	689340	Bueno.
689600	691400	Quiero que pierda boca siempre.
691580	691880	Bueno.
691880	696080	Es final de la libertad, es contra el palmo, quiero que pierda, no me importa.
696080	698080	Pero Miki, está bien lo que te pasa, está bien.
698100	699860	Eso me hace hincha de River, me dijo.
700140	701580	Dice, ¿eso sabes por qué te pasa?
701960	703060	Porque sos gallina.
703240	703880	Y sos gallina.
703940	711040	Y como gallina, que no necesito tener ni papiro, ni pergamino, ni nada, me siento hoy en esta
711040	717820	mesa, ya no como anfitriona, sino como invitada, a construir con un bostero una Argentina
717820	723920	que vamos a ver si para ser grande, de nuevo, tiene que ser y parecerse un poquito más
724380	725700	al River de Gallardo.
725800	726940	¿Qué estás asomando ahí?
727080	731080	O al boca de, no voy a decir de ruso, porque no.
731440	732340	No, de Riquelme.
732460	733340	Al boca de Riquelme.
733340	733680	Al boca de Riquelme.
733820	735900	A quien vos y yo amamos muchísimo.
735920	736740	Mirá, mirá.
736940	737380	Muchísimo.
737800	739880	Y que ayer, además, hizo política.
740600	742280	Pero lo hablamos cuando quieras.
742380	742980	Lo vamos a hablar.
743060	747480	Mira, Miki, yo te propongo algo, porque Maxi me está mostrando la catarata de audios.
747700	747980	¿Ya?
748120	750240	Explotaron los audios de los compatriotas.
750240	760240	Yo quiero, vamos a hacer que Miki, la dueña de todo lo que vemos acá, la voz de mando,
760500	765940	escuche un poco el poder de Maga, que escuche a los contribuyentes, que escuche a los compatriotas.
765980	766780	Quiero escuchar voces.
766880	768020	A ver, ¿qué tenemos del otro lado?
769100	771180	Buenas compatriotas Reborda, acá Tomás.
771500	776920	Quería mandar un gran saludo y decir que estoy muy orgulloso porque el otro día fui
776920	781940	a la FIP, me tocó hacer un trámite presencial porque, bueno, hay algunas cosas que quizás
781940	783020	están difíciles de pagar.
783520	788900	Y, bueno, para saldar mi deuda, lo único que pedí era que hubiera Twitch de Maga.
789200	793840	Así que, bueno, me alegra saber que las cosas que uno habla en la FIP después tienen su
793840	794280	mérito, ¿no?
794280	795240	Que por algo pagamos.
795340	797360	Así que gracias a Fernando que me atendió muy bien.
798340	799760	Gracias, gracias, gracias, Fernando.
800200	806020	Ay, si tan solo existiese alguien acá escuchando que pudiera garantizar que ese Twitch sea realidad,
806020	807160	no Tomás, no Miki.
807320	808080	O sea, es...
808080	808740	Si tan solo.
808760	810660	Si tan solo, si tan solo hubiéramos alguien.
810680	812960	Escuchemos más compatriotas, más compatriotas para abrir.
813280	813940	Abramos el micrófono.
813940	815060	Hola Rebord, ¿cómo va?
815340	816420	Que me saluden a mí también.
816440	821580	No quería dejar de mencionar algo que seguramente vas a hacer durante el programa, pero la mística
821580	827280	intacta de Juan Román Riquelme, que desde que volvió al club ordenó los chacras, River
827280	828420	no nos pudo ganar más.
828600	834060	De hecho ayer pasamos al fin a una eliminatoria y que está siendo a boca grande otra vez
834060	837340	y por consiguiente a la Argentina grande otra vez.
837620	839060	Un saludo, Dylan, desde La Plata.
840220	840980	Un saludo, Dylan.
841020	841740	Miki, ¿querías decir algo?
841820	842360	¿Tenías ganas de...
842360	843720	Se hace agua a la boca.
845240	846560	¿Sos vos el que conduce el programa?
846720	848360	No, no, pero este programa no es mío, Miki.
848540	850020	Este programa es de la República Argentina.
850140	850300	Está bien.
850400	851420	O sea que un poco mío está bien.
851460	851780	También.
852220	853380	Decime si yo me equivoco.
853520	853960	Cuando quieras.
855680	857740	Semis de Sudamericana 2014.
858540	860060	Penal de Gigliotti.
860340	860700	Recuerdo.
861480	861840	Barovero.
861840	864820	Es central que señales esto, pero seguís, seguís, seguís.
865660	867440	Después vino Gas Pimienta, ¿no?
867700	868660	Sí, el panadero.
868820	869540	Un agente.
869780	869920	Lindo.
870120	872340	El programa pasado hablábamos de agentes de la fuerza.
872920	873180	Ahí tenés uno.
873200	877560	Que no se sabe qué representan, pero que vehiculizan cosas y fuerzas detrás.
877660	878180	Ahí tenés uno.
879600	880400	Titireteros detrás.
880460	881980	El panadero fue un agente de la fuerza, seguro.
882020	883640	Podés analizar qué pasó, pero fue un agente.
883720	885000	O quién manejaba la marioneta.
885020	885440	Vamos a ver, vamos a ver.
885440	886120	Pero bueno, es otro tema.
886240	886660	Miki, sí.
886660	888260	¿Gas Pimienta eso fue octavos?
889100	889500	Sí.
889980	892740	Octavos de Libertadores 2015, si yo no me equivoco.
892860	895500	Después de eso vino la Supercopa.
896240	897880	Boca había ganado torneo local.
898200	900160	Nosotros habíamos ganado Copa Argentina.
900160	901260	Están haciendo muchos datos, Miki.
901860	903500	Nos enfrentamos y...
904280	906460	Estoy hablando de eliminaciones directas, ¿no?
906660	907020	Sí, claro.
907380	909140	Las últimas cinco que nos trajeron hasta esta.
909720	911500	Después de eso...
912160	912580	¿Qué vino?
912660	913320	Que me lo olvide.
913480	914360	Ayúdame, Rebordo.
914440	915240	¿Qué vino después de eso?
915320	916700	No, si no tenés los datos.
917140	917140	
917140	918820	No, pero me suena...
918820	921260	Es una final de Libertadores.
922520	925180	Creo que era verano acá en Argentina.
926120	928220	Pero hacía frío allá.
928520	929880	Porque era el hemisferio norte.
932900	935140	Justo ahora tengo así como...
935720	936980	Una especie de bache.
937580	938860	Note que nadie interrumpe a Miki.
939040	941100	Miki tiene todo el tiempo que quiera para desarrollar esto.
941180	941980	Porque es un programa plural.
942640	944020	Ya pasaron 20 minutos de programa.
944320	944760	Voy a hacer un poco.
944760	947440	Bueno, viene el momento en el que muere Boca en Madrid.
947760	949880	Vieron todo lo que fue Bernabéu, toda esa moita.
949880	951460	Una final que perdió Boca Jr.
951960	952540	Ganó River.
952800	954420	Y después tuvimos semifinal Libertadores.
955260	956160	Lo que quiero decir es algo.
956340	958940	En todo este camino, en todo este proceso, tenemos señas de...
958940	960320	Tiren un tema, chicos, tiren un tema.
960600	961420	Y si no, soy la directora.
961540	962700	O sea, aquí no suena ningún tema.
962900	963840	Ahí está, la voz de mando.
964780	966660	Si queremos, no suena ningún tema, Romero.
967180	968100	Escúchame una cosa.
968460	969500	Llama a la directora.
969520	971180	Qué lindo el programa con este tipo de autoridad.
971400	972860	La tanda pasa cuando ella quiere.
973160	974200	Pero, por favor, Miki, seguí.
974200	979200	Lo que quiero decir es, con absoluta honestidad y cierta desnudez,
979960	984440	que de verdad, en un montón de esas instancias, incluyendo la del Bernabéu,
984700	987500	todos decían, los gallines decían, y bueno, en algún momento sí,
987740	988880	en algún momento va a pasar.
989720	991580	Yo creo que están poniendo mucho el foco.
991700	996440	Y ya escuché a que otros atrapa esto como, bueno, este es el momento de...
996440	997800	No, no es ese momento.
998140	1001560	Es algo que claramente en algún momento iba a suceder.
1001560	1004800	Que Boca le gane a River en una instancia de eliminación.
1005080	1007560	De cualquier manera, vos sabes que yo sostengo otra teoría,
1008340	1010500	que es que ayer Boca perdió.
1010940	1011420	Cuando quieras de eso.
1011420	1011960	¿Cómo, Miki?
1012220	1012520	¿Cómo?
1013300	1014420	Ah, venís con aplausos.
1014500	1014960	Mira, no sabía.
1014960	1016800	Es la primera vez que nunca me pusieron aplausos a mí.
1017160	1017880	Gracias, compañera.
1017900	1019180	Nunca me pusieron aplausos a mí.
1019500	1020960	No sabía ni que estaba ese botón de ahí.
1021140	1022340	¿Lo tenés ahí en el tablero?
1022360	1023480	O sea, ¿lo ponés cuando vos querés?
1024820	1025180	¡Guau!
1025380	1026320	¡Qué bueno, Miki!
1026700	1026700	
1027020	1029400	Miki, entonces estabas... ¿Vos? ¿Boca perdió?
1029960	1031880	Yo creo que... A ver.
1031920	1032680	¡Qué loco!
1033360	1035440	Boca pasó a semifinales.
1035440	1035740	Sí, sí.
1036560	1037400	Sigue adelante.
1037500	1039800	Es como la línea Majul con Alberto Fernández y Macri, ¿no?
1039820	1042120	O sea, ganó Macri, pero pasó Alberto.
1042500	1044140	Mira, te voy a correr un poquito.
1044280	1044780	Cuando quieras.
1044800	1046440	No, yo no... Te estoy escuchando nada más.
1046560	1047420	Estoy escuchando atentamente.
1049040	1051420	Ayer lo escuchamos a Román.
1051580	1052140	Vuelvo a decir.
1052180	1052720	Sí, sí, sí.
1052920	1053620	Lo amamos.
1053920	1054840	¿Vos lo amás?
1054840	1055300	Por supuesto.
1055380	1055840	Yo también.
1056420	1057540	Bien. Eso nos une.
1057540	1059480	Nos une entre otras tantas cosas, ¿no?
1059700	1061080	Como otra cosa.
1062540	1064340	Yo ayer lo escuchaba a Román diciendo
1064340	1068060	que Boca era el mejor equipo de la Argentina.
1068260	1068720	Ajá.
1069800	1070260	Que...
1070260	1072620	Que dijo del muñeco que...
1072620	1075900	¿Cómo fue el comentario que dijo de Gallardo?
1076240	1077820	Para en algún lado yo esto me lo anoté.
1077900	1079160	Sobre Gallardo en particular.
1079220	1080400	Sí, dijo algo de Gallardo.
1080520	1083220	No, dijo también que River no pateó el arco.
1083300	1083860	No, sí.
1083860	1084300	Dijo que...
1084300	1084820	Tira un par.
1084820	1085480	Y yo...
1085480	1086820	La pregunta que te quiero hacer es esta.
1087620	1087620	
1089460	1090820	Hablando de tu estómago, sí, para...
1091340	1092480	Que tuvo suerte, dijo.
1092760	1093020	Sí.
1093160	1094140	Que Gallardo tuvo suerte.
1095140	1098260	¿A qué espacio político te suena
1099140	1100340	chocándolo y cruzándolo
1100340	1101900	y cruzándolo con el contexto
1101900	1103460	ese tipo de declaraciones?
1104420	1107000	¿Qué gobierno, qué gobierno,
1107500	1109160	pasando un momento
1110040	1111760	sale a decirte somos
1112340	1114760	el mejor equipo de los últimos 50 años?
1115540	1116780	No, no. Bueno, no importa.
1117160	1117840	Mickey no voy a contraseñar.
1118480	1118920	Escuchamos.
1119580	1120940	Escuchamos a la directora de la radio.
1121060	1122160	Me hace enseñar a pasar una tanda.
1122580	1123840	Yo, los compatriotas notarán.
1123920	1125980	Yo no he interrumpido nada porque acá lo que se trata
1125980	1128080	es de que todos puedan hablar, de que haya pluralidad.
1128220	1129880	Así que Mickey ya habló.
1130340	1131760	11-39-39-88.
1132500	1133660	Dijo un montón de cosas.
1134080	1134980	Capaz le quieren contestar.
1135140	1135660	Capaz no.
1135820	1136960	Capaz quieren interrogarla.
1136960	1137820	Capaz quieren pedirle algo.
1138480	1140220	Vamos a escuchar una breve tanda y volvemos.
1140220	1141620	Sí, para analizar un poquito.
1142240	1142780	Esto, esto.
1143020	1144720	Mickey abrió 16 puertas.
1145040	1145480	16.
1146100	1147680	Y tengo ganas de abrir todas yo.
1147780	1148600	Tengo ganas de contestar todas.
1149000	1150680	Pero vamos a escuchar una tanda y volvemos.
1151920	1154140	Hay millones de frases.
1155060	1156460	Nada de verdad.
1157440	1158800	Todo está permitido.
1160440	1161760	Vos ya podéis elegir.
1163360	1164820	No es solo rock and roll.
1166220	1166900	Pero te gusta.
1170960	1172240	Nacional Rock.
1175460	1179440	9, 3, 7, 8, 9, 10.
1181600	1182220	Nacional Rock.
1187860	1192500	De chico supe que no era hijo biológico de quienes me criaron.
1194180	1196080	Durante años no hice nada con eso.
1196840	1201900	Ya de grande, Vanina, mi compañera, me dijo que podía ser hijo de desaparecidos.
1202740	1203780	Pero algo me frenaba.
1204420	1205520	La culpa, el miedo.
1207360	1209040	Luego nacieron mis hijas.
1209400	1213880	Y pensé que no podía dejarles algo como esto sin resolver.
1215860	1217140	Y me animé a dar el paso.
1219340	1220500	Animate a dar el paso.
1220740	1225280	Si naciste entre 1975 y 1980 y dudas de tu identidad
1225280	1228140	o sabes de alguien que puede ser hija o hijo de desaparecidos,
1228420	1232020	comunícate con Abuelas de Plaza de Mayo o con sus redes en las provincias.
1233780	1236180	1115-4031-0920.
1255280	1256040	¿Qué tal?
1257580	1259880	Por 93.7.
1260420	1261260	Nacional Rock.
1262360	1263300	Hace la tuya.
1265340	1269460	Todos fuimos.
1272540	1273780	Todos somos.
1280520	1282200	Todos podemos ser.
1283500	1287300	Si salís en grupo, designen un conductor o una conductora
1287300	1289780	para que no beba ni consuma sustancias esa noche
1289780	1293240	y todos puedan disfrutar y llegar a casa sanos y salvos.
1293340	1296240	Soy Diego Molina de Conduciendo Consciencia para Nacional Rock.
1305460	1308000	Yo me comprometo con la vida.
1308740	1311080	Información, música y delirio.
1311080	1312260	Un gran plan.
1312700	1314080	A la hora en que nadie se quiere levantar.
1314860	1316900	Acá ya estamos con los ojos abiertos.
1317160	1318260	Un gran plan.
1318620	1320460	Lunes a viernes de 6 a 9.
1320540	1322320	Con Tapa, Marianita y el Toku.
1322500	1323640	Un gran plan.
1324840	1326240	Por 93.7.
1326820	1327780	Nacional Rock.
1328940	1329960	Hace la tuya.
1330320	1331260	93.7.
1331460	1332260	Mándanos tu WhatsApp.
1332640	1335080	11-3939-8888.
1338100	1339860	Tomás Rebor. Mara.
1345520	1348460	Seguimos en este MAGA, siendo la Argentina Grande otra vez
1348460	1351220	junto a Micaela Luzardo, directora de este medio,
1351720	1355420	quien recién nos iluminó con un análisis inobjetable,
1355980	1360580	un análisis empírico, empirista de la cronología de las cosas.
1361220	1363880	Ustedes saben de todas formas que acá, en MAGA,
1365100	1369020	tenemos el mismo abordaje epistemológico que Plutarco en Vidas Paralelas.
1369140	1371020	Vieron que Plutarco como historiador,
1371020	1373080	del mundo antiguo,
1373660	1376900	él no se centraba en aquellos detalles cronológicos,
1377100	1378940	en el qué pasó cuándo,
1379300	1382120	nunca da la fecha de cuando nace o muere
1382120	1384020	las vidas de los próceres que él estudia,
1384780	1387200	sino que se centra en aquellos hechos espirituales,
1387280	1391080	esos detalles, esas cositas que marcan la existencia.
1391460	1394900	En el mismo sentido, a MAGA no le interesa el rigor estadístico,
1394940	1397600	MAGA quiere ver atrás del telón.
1398020	1399760	Y Miki trajo muchas cosas interesantes.
1399760	1404720	Miki señala una fecha que yo tengo grabada en mi retina para siempre,
1405160	1406880	que es el penal del Puma Gigliotti.
1407860	1411720	Yo creo, creo, quizás algún compatriota me puede corregir,
1411900	1416860	pero eso marcó el inicio del ciclo de la larga noche bostera.
1417040	1418100	Lo cual es inobjetable.
1418660	1422120	O sea, todos los resultados que Miki dijo son ciertos.
1423260	1425700	Boca viene de un período de enorme oscuridad.
1426280	1428440	Es más, lo hemos dicho en este mismo programa, enorme oscuridad,
1428440	1431820	que tenía que recuperar la senda espiritual del Gran Boca,
1432160	1434040	recuperar su esencia, recuperar de qué estaba hecho.
1434600	1442760	Y Gallardo es alguien que no hace falta ahorrar en elogios ni de un bostero.
1443280	1447180	Solo un ciego no podría ver que el tipo hizo con el club atlético River Plate
1447180	1449380	algo que hasta me animo a decir,
1449620	1452280	le era incluso identitariamente ajeno a su esencia.
1452280	1459180	Gallardo construyó una mística copera envidiable para cualquier bostero.
1459340	1462100	Y voy a usar esa palabra, envidiable.
1463180	1464740	Ese es el punto de partida.
1465200	1467200	Nosotros sabemos que Boca viene de una larga noche.
1468620	1470040	Podemos chicanear, podemos decir sí.
1470260	1473200	El peor momento de Boca fue perder una final de una Libertadores.
1473300	1474960	El peor momento de River fue irse a la vez.
1475480	1476800	O sea, pero bueno, no importa.
1477060	1479240	No importa porque fue inobjetablemente un...
1479240	1480640	A mí no me interesa esa data muy quemada.
1480640	1481700	Yo no quiero hablar de eso.
1481780	1483300	Yo no voy a negar el mal momento.
1483920	1485480	Justamente a mí lo que me emociona
1485480	1491040	o me da la pauta otra cosa es la posibilidad de que algo esté cambiando.
1491340	1493520	Y vamos a pensar un poquito eso.
1494000	1495380	¿Y de qué está hecho eso?
1496500	1498940	Hay alguien que se llama Juan Román Riquelme
1498940	1500640	que permítanme decir...
1501560	1502640	Escuchen, a ver...
1503200	1504600	Riquelme, no sé si coincidís, Miki,
1504640	1509440	pero Riquelme para mí es mejor político que futbolista.
1509440	1511380	Y futbolista solo fue el mejor.
1512060	1514240	Entonces, estoy diciendo bastante con eso.
1514940	1516540	Riquelme es alguien que vuelve al club.
1517360	1519340	Hace muy poco... Mirá, una perlita.
1519480	1520800	Porque esto no salió en ningún lado.
1521320	1524760	Hace muy poco Riquelme que en esos videos que él hace haciendo temblar,
1524860	1527640	haciendo un tembladeral periodístico,
1527840	1530260	dio una declaración muy breve. Dijo...
1530260	1530980	Vamos a volver a hacer...
1530980	1533600	Vamos a ver que este club sea el más grande de Argentina.
1533680	1534900	Vamos a hacer que sea.
1535120	1537080	Y mucho bostero, mucho infiel,
1537080	1539560	porque todavía hay infieles que Riquelme va a descabezar.
1539740	1541480	Dijo... No, ¿cómo? Boca ya es grande.
1541600	1542300	Boca ya es grande.
