start	end	text
378200	382480	psicóloga me dijo la verdad que tu poder psíquico es impresionante rebord no vengas nunca más y todo
382480	389040	es cierto y entonces nada ayer cuando estaba viendo y veía el chat me empecé a reír también
389040	393200	esa es la parte que todavía no puedo controlar bien que en un momento que una parte una anécdota
393200	405920	re linda y había uno poniendo rip boros yo digo qué le pasa que pasa y creo que eso en otra etapa
405920	414580	mi vida no lo hubiera disfrutado no sé me parece que mi balance real acá está the jungle man
414580	420600	pasando el clip este que hizo que es un estallos graciosísimo el que vos observaste creo que en
420600	425420	otra que creo que las cosas me chupan un poco más un huevo y que aprendí a disfrutar momentos que
425420	430000	antes me habrían enroscado lo mismo voy a entrar a twitter ver como toda gente bardeando solo me
431340	438620	me hace me hace reír también me hace reír también otro género de comentarios con el método que
438620	442540	siento que ya es medio un meme pero es un meme involuntario lo cual lo hace mejor que es la
442540	449340	persona que siempre saca el balance de que no estuve a la altura del método y siento que es un
449340	453960	formatazo también o sea como que tanto en un comentario que dice es una lástima tener un
454720	464160	hablando con esa idiota no estuvo a la altura si yo lo habría hecho mejor y así con todos pero
464160	468500	pasó siempre todos los métodos que hice en mi vida siempre hubo una cantidad de personas diciendo
468500	473700	esto es una vergüenza este tipo no está a la altura de lo que está logrando este tipo debería
473700	479480	dejar de hacer lo que está haciendo porque no está a la altura de lo que sea que está pasando y yo
479480	485040	lo veo y esto debe parar no me hace reír honestamente me hace reír quizás es como
485040	489900	un grado de disociación mayor que estoy teniendo quizás es que estoy ingresando en alguna gama del
489900	496160	espectro autista y las cosas me están empezando no importar tanto pero lo disfruto más pasame
496160	504540	pasame a sí sí sí mandame mandame el ángel gris se arcoirizó se arcoirizó el ángel gris
505480	512220	no estoy contento estoy contento y aparte también debo decir que por el joda terminó
513600	520320	terminó ese chat que es la fuente de todas las hostilidades pero terminó eso y me mandaron creo
520320	524760	que los mensajes más lindos que que leí en mi vida de la comunidad estaba emocionado ayer
524760	530120	directamente un par así de hecho está lleno de comentarios hermosos me la pasé viendo comentarios
530120	534720	hermosos en twitter también que eso no suele pasar tanto de hecho suelen ser como mucho más la
534720	542080	bronca que viene después y yo estoy yo estoy súper contento estoy súper contento la verdad
542080	546840	que ya los que están acá acá somos los conocidos de siempre somos unas 2000 personas ya congregadas
546840	552100	en este inicio de maga pero bueno el público se renueva y es una tercera temporada ya del
552100	556120	método es el tercer año que estamos haciendo esta locura total esta explosión sin precedentes que
557560	561900	lógicamente es de las cosas que hago la que más se ve así que también llega mucha gente que no
561900	566080	tiene la menor idea ni quién soy ni quién me interesa ni que le importa y me tienen que fumar
566080	572720	el método y siempre descubren como lo mucho que hablo no eso también es algo que disfruto y
572720	576760	entonces hay gente diciendo por qué está este hijo de puta hablando tanto en una entrevista
578340	586180	porque puedo es la respuesta no el yo voy el público se renueva el método no son entrevistas
586180	591580	son charlas son conversaciones son charlas que siempre me hubiera gustado tener con personas
591580	595420	que admiro personas que me parece que están haciendo cosas increíbles y desde el día 1
595420	600140	nunca pretendí hacer una nota periodística yo esto lo digo para la gente nueva siempre hay
600140	606120	gente nueva escuchando esto que se entera si yo puedo algún día sentar a putin adelante mío
606120	614340	voy a hablarle de cuando yo viajé a rusia y vamos a compartir desde ahí y a mí me da risa me dan
614340	619340	risa los chistes de tipo lo sienta y le habla de sí mismo pero hay una porción de mí y esto es real
619340	623720	quiero abrir mi corazón un rato con ustedes para que lo desprecien como hacen siempre verdaderamente
623720	630960	es algo que yo creo que invita a un formato diferente a mí no me no es búsqueda de protagonismo no
630960	635100	pretendo protagonizar algo más que dolina yo quiero que el invitado se luzca sea del palo que sea
635100	640220	siempre me gusta que la persona se vaya bien de ahí y no siempre me sale pero como creo en la
640220	646120	conversación y como quiero invitar a charlar a mí me gusta que me parece que es que sólo es justo
646120	651480	que la persona que está hablando con miga conmigo sepa con quién está hablando porque como es como
651480	655420	no es una nota periodística y no quiero hacerle cuatro o cinco preguntas asépticas y que el otro
655420	660980	responda y yo no existo yo correrme del medio me parece la cosa más justo hablarle quién soy si por
660980	665740	supuesto no me conoce entonces quiero decirle mis frustraciones quiero decirle qué me pasa quiero
665740	670500	quiero hacer lo que haría si charlase con él tomando un café o en el living de mi casa y creo
670500	677100	que eso es lo que lo hace un formato interesante creo que eso es el como el punto distintivo otras
677100	682360	cosas y creo que es sólo justo que si pretendo que la otra persona se abra yo abrirme con esa otra
682360	686500	persona porque si bueno te abríse fácil si vos te quedas siempre en un lugar seguro donde lo que
687060	692900	si querés sacar el titular bueno que pusiste de vos ahí y yo me quiero exponer en el método
692900	697080	después por supuesto muchos dirán que ego hay que tener para agarrar y pretender que adolir
697080	703040	el interés de bueno sí eso es así si yo no creyera que puedo hacer eso bueno no haría nada en
703040	708440	general así que así que estoy feliz y creo que el último motivo por lo que más feliz estoy es
708440	713180	porque estoy muy seguro que es lo mejor que podría haber hecho y eso es una tranquilidad que no me
713180	717780	deja nadie muchas veces hay métodos o algo donde yo me quedo enroscado con algo y por qué no hice
717780	725800	esto y por qué no hizo el otro y ahí las críticas duelen más lo de ayer es si no es lo mejor que yo
725800	732860	puedo hacer pegar el palo o sea que si a alguien eso no le gustó no tengo nada o sea que que deje
732860	736800	de ver cosas mías y está bien está bien que alguien no me soporta y miles de motivos por
736800	741620	los cuales alguien podría no fumarme yo no veo las cosas que hago porque son insoportables por
741620	746140	ejemplo yo nunca me puse las únicas veces que vi maga lo bien silencio porque me interesa leer
746140	752260	los comentarios que no llegó a leer es horrible este programa no sé por qué están acá es pésimo
752260	761080	es una persona exponiendo su neurosis hablando solo con adictos con faloperos yo no me recomiendo
761080	767400	se entiende entonces no me pueden ahora hacer cargo de que de que no esté bueno lo que es nunca lo
767400	776580	no sé no sé así que así que lo de dolina es lo mejor que yo puedo hacer es lo mejor y
776580	785120	si a alguien no le gustó no te gusta record no no se pone mejor que eso en mis logros personales
785120	793000	recomendarle a dolina un cuento de borges que él no conociera eso eso en términos
793000	805120	es mi gol en el mundial eso es eso sea borjear al borjeador quiero contarles
805120	808680	mi detrás de cenas de ese momento o sea yo le recomiendo un cuento de borges que me gusta
808680	813200	mucho dicho se paso los hijos de re mil putas del chat estaban diciendo el cuento no existe
813800	818960	porque son malos no sé quién mira el método no entiendo quiénes son los que comentan el chat
818960	826760	no son los mismos que van a son otras personas todos están diciendo hijo de puta miente es
826760	833780	un idiota no sabe por qué no te callar todo hostilidad en ese momento dos cosas fueron mis
833780	842280	orgullos una una que dolina en un momento me dice yo era como vos yo acabé en ese momento
844800	852060	yo tuve un jeez in my pants en ese momento se acuerdan el clip de saturday night live que
852060	860300	era jeez in my pants el de andy samberg buenísimo que era jeez in my pants yo en ese momento cuando
860300	866700	me dijo yo era como vos lo que yo estaba intentando hacer era no pararme y gritar o sea esas las cosas
866700	871880	en las que yo me tengo que cuidar y por algún motivo la gente del chat que son malos lo leyeron
871880	880200	como una forrada o sea él me dijo yo era como vos máximo meo mira como lo humilla diciéndole
880200	888640	que era como él qué le pasa es el el elogio más lindo que me dijeron en la vida nunca nunca nadie
888640	895540	o sea ni en mis sueños más alocados dolina me decía yo era como vos era es el mejor resultado del
895540	904380	mejor resultado del mejor resultado y el chat decía máxima meada reborn no sabe dónde meterse
905720	915540	acá ok kuka pone yo era un boludo yo era como vos un gil no
917660	925060	yo estaba feliz estaba feliz jeez in my pants y después la posada andy samberg excelente
925060	929460	qué gracioso que era esta época volando y top peak performance andy samberg era esto
930140	936680	jeez in my pants así que yo estaba súper feliz con todo lo que pasó ese día y sigo feliz nadie
936680	944100	nadie me puede sacar la felicidad viste y después a borjear al borjeador o sea cuando lo que siendo
944100	950740	completamente honesto cuando él me dice no lo conozco yo primero me cagué las patas porque lo
950740	956460	primero que pensé fue puta madre estoy inventando o sea te tiembla un poco el orto
956460	961040	estás hablando con dolina le decís a como el cuento de borges y él dice cuál cuál la concha
961040	972240	de tu madre cuál cagón cuál cuál no lo conozco ese no lo conozco cuál yo dije ojo y ojo intenté
972240	977280	ubicar cuál era y dije puta madre por favor espero no estar inventando esto por favor no me
977280	983640	falle internamente yo decía revor por dios no me falles en este instante por favor no es amigo la
983640	988800	conversión interna era revolver su robo amigo es muy importante que no estés mintiendo yo sé que
988800	994320	a veces mentís pero es clave que acá no estés mintiendo así que trate de mantener mi mejor
994320	1001520	poker face salí corriendo a fue a buscar el cuento y existía y cuando existía dije hay la
1002860	1009720	dios y se lo mandé se lo mandado lina por whatsapp si le mandé un cuento que es un cuento hermoso y
1009720	1015920	es efectivamente la gente me pone que era el otro no es el otro no es el otro es que se llama no me
1015920	1021640	acuerdo no me puede un título de mierda es 24 de agosto creo de 1008 no sé qué es un cuento en
1021640	1026300	la memoria de shakespeare adentro de la compilación la memoria de shakespeare es y no y es muy poco
1026860	1034740	evidentemente ese cuento así que ese es 24 de agosto no sé qué ya está yo con eso quiero
1034740	1039560	que entiendan compatriotas yo con eso me puedo retirar citarle un cuento de borges adolina que
1039560	1047280	él no conozca es mi home run así que estoy un poco bulletproof hoy estoy un poco a prueba de
1047280	1053120	balas y creo que por eso disfruté tanto también el bardo chat y el y los comentarios bardeando y
1053120	1058280	divertido y un poquito en twitter creo que las cosas las cosas me las cosas me importan un poco
1058280	1066580	menos pasame me dicen que hay más obvios a ver pasame pasame tomás estuvo genial estuvo buenísimo
1066580	1070280	a mí me encantó sesenta y tres años tengo
1075280	1080680	me hizo como una maga y me descolocó pensé parecía para largo estuvo genial estuvo buenísimo
1080680	1088580	y tengo punto excelente muchas gracias loco muchas gracias compatriota pasame a ver otro
1088580	1099260	vídeo como andas yo siendo un niño a tus ojos a mis a mis pocos 21 años siento que ayer por
1099260	1105180	primera vez entendí lo que es dolina así que muchas gracias boludo siento que tengo toda una
1109000	1112820	hermosa hermosa bueno eso es una locura muchos comentarios de gente diciendo que conoció
1112820	1117680	nadolina yo no lo puedo creer nunca me termina entrar en la cabeza pero efectivamente es cierto
1117680	1123560	que hay como gente nueva en el mundo cada tanto y esa gente nueva no sabe nada siempre que acordarse
1123560	1128780	cuando uno dice que voy a hacer esto no pero alguien ya lo hizo hay gente nueva que no sabe nada entonces
1128780	1133980	vos agarras sacas un cuento que es una imitación total de otro y alguien va a decir wow esto que
1134560	1139940	es lo mejor que yo leí y va a ver otro más viejo que va a decir che pero esto es un plagio total
1139940	1145420	pero cuál es la tranquilidad esa persona se va a morir y el que lo descubrió con vos va a seguir
1145420	1150620	viviendo porque es más joven entonces siempre conviene fingir demencia y seguir apostando a que
1150620	1156220	lo que está haciendo está buenísimo porque los otros los otros mueren así que la mayoría de las
1156220	1162860	personas que no le gustó el método se hará morir luego ya pero se hará morir como súper rápido en
1162860	1168280	los relativos entonces me importa un poco menos como público sólo quiero decir eso sólo quiero
1168280	1171460	decir eso me importa mucho más con la persona que dicen che esto es increíble acabo viste de
1172540	1177880	de conocer a dolina gracias a esto que se yo impresionante impresionante así que bueno les
1177880	1184940	quiero agradecer les quiero nada nada eso estoy feliz quiero la remake del bananero la venganza
1184940	1193440	era terrible adelgazaste borno no hice nada pero hoy se pudo respirar quiero decir el calentamiento
1193440	1202080	global le duró un día maga un día maga maga puso su foco ahí y dijo che esto no está bien y el
1202080	1208140	calentamiento dijo perdón loco mala mía y retrocedió así que maga así que pasa el siguiente problema
1208140	1213600	socioeconómico que lo resolvemos acá quiero también agradecer hoy vino cori mi amigo agustín
1213600	1218720	uno de las personas más sabias que yo conozco vino a acompañarme de este maga y él fue una
1218720	1223500	persona con la que yo hablé un poco antes del método dolina incluso y hablábamos y me dijo
1223500	1230220	también algo muy lindo que es que efectivamente no fue la misma entrevista dolina de siempre y
1230220	1236880	ya eso es como imposible entonces eso es un montón y ese es como como el orgullo lo hablé mucho con
1236880	1241060	él el método se compone por supuesto el equipo de producción que tenemos pero muchas veces de
1242240	1247300	conocidos familia a la cual uno le dice che boludo vos que amas a este tipo tanto como yo que mierda
1247300	1252020	se te ocurre y cobre y me dijo algo muy sabio que usé para el método que me dijo escuchame a dolina
1252020	1256320	siempre le pregunta las mismas cosas me dijo dolina va y le hacen repetir los trucos le dicen
1256320	1260980	hablame de fútbol hablame de el amor hablame del compañerismo hablame la política hablame de
1260980	1265860	peronismo y me dijo nunca surgen esos temas a partir de una charla nunca dolina habla porque
1265860	1270040	el otro le dice su opinión y lo invita a hablar y bueno yo intenté hacer eso con patriota que lo
1270040	1277000	hacemos en todos los métodos el método el método ha regresado y vamos a tratar de mantener la
1277000	1280900	frecuencia de siempre se estrenar los domingos como saben el método es barrio pinto vamos a ir
1280900	1285840	pasando por distintas personas y la gracia es que nunca sepan ni quién va a venir ni por qué ni
1285840	1294620	haya un patrón claro sí estimados que de qué mierda quieren hablar a ver acá en el chat hablar
1294620	1303600	la inflación la próxima con clave bananero dolina sape acá lindo lindo bueno gracias gracias
1303600	1307260	gracias por los comentarios gracias por los comentarios hiciste insultar a dolina es verdad
1307260	1312580	dijo dijo boludo y dijo mierda creo que dijo se fue aflojando sobre el final quiero decirles algo
1312580	1316060	última cosa que hago sobre el método porque ya no me van a fumar más es el meta contenido
1316060	1325900	lo quería decir es con todo viejo peronista esto es un patrón en todos los métodos con un viejo
1325900	1330620	peronista y siempre que he hablado con un viejo peronista toda charla con un viejo peronista
1331380	1338480	tiene un momento de desafío tiene una etapa donde el viejo peronista va a medir de qué estás hecho
1338480	1343740	y te la trata de aplicar como que dice a ver si te la aguantas la concha de tu madre y con todos
1343740	1348200	los viejos peronistas hasta ahora con los que ha hablado creo que he superado el desafío y después
1348200	1353300	se aflojaron y después están felices y quieren quedarse y hablar mil horas pero siempre pasa el
1353300	1358260	viejo peronista necesita desafiarte un poco para ver de qué estás hecho y ver si estás a la altura
1358260	1363920	de la conversación quien hablar de boca quien hablar de boca vamos a hacer un poco de fútbol
1363920	1367940	vamos a hacer un poco de fútbol vamos a hablar un poco de boca vamos a un poco de boca vamos a
1367940	1373620	un poco de river vamos a hablar un poco de bueno fue el clásico en la plata hay quienes
1373620	1377700	se están conjeturando me lo que está cortina papá dejále a correr dejálo correr un poco
1378420	1388520	a lo que es esto bogey los árbitros la cola que dice
1388520	1396580	que dice hablar de la gloria va boca peronismo elecciones partido perdido
1397580	1400420	hablarlo la paluza bogey los árbitros
1409240	1416500	no creen que gimnasia salando el banco de estudiantes le tiró un poco de
1418180	1424160	metabilardismo a los bilardeadores no creen que un poco de eso la otra cosa futbolística que hay
1424160	1431640	decir es que innegablemente o sea es creer o reventar pero lo del diego ya es apoteósico
1431640	1438560	o sea uno podría señalar casi que nápolis también boludo o sea desde que el diego murió
1438560	1446620	básicamente todos todos todos todos los intereses remotamente asociables al diego
1446620	1454980	ganaron algo y le fue bien ese es raro cobrí me hace una seña guarda con la séptima
1464980	1469380	la séptima está como viene brasil
1474210	1480090	ay dios gimnasia tuvo asistencia divina al diego sale en el banco estuvieron bien en
1480090	1483470	fútbol estuvieron bien en fútbol el diego está metiendo mano en todos lados podría meter un
1483470	1488530	poco más de mano en la séptima podría hacerlo ustedes saben que cuando cuando argentina salió
1488530	1494070	campeón del mundo cuando ganamos en el obelisco uno de ustedes me saludó muchos de ustedes me
1494070	1497970	saludaron fue increíble esa jornada nunca la nunca hablamos bien de eso es nunca hicimos un
1497970	1502890	campeón del mundo podríamos hacerlo más evocativo más tipo celebrar porque podemos
1502890	1509230	básicamente yo fui al obelisco y la cantidad de goberos o sea celebración gente cantos gritos
1509230	1517570	locura y uno de ustedes que quizás está acá como se llamaba era un nombre rarísimo se llamaba
1524620	1542500	me dijo no no me dijo un apodo me dijo me saludó y me dijo reward vos sabes que este es el año se
1543110	1549550	y para mí fue una aparición es mi chums porque es mi chums apareció por su cuenta me vino a
1549550	1556330	decir algo no sé yo tomo yo siempre que veo manifestaciones proféticas de la verdad las tomo
1556330	1563010	las tomo es mío el poner los michums no era el subi era un era un es mi chum no lo soñé
1563010	1568250	joaquín no lo soñé era vino me saludó me dijo soy martín vos sabes de este año se viene la
1568250	1577730	séptima yo le dije ojalá hermano ojalá me acuerdo es mi chums voy a decir algunas verdades
1579010	1584010	podemos alternar la cortina para que la gente no no le explote el cerebro como en mars attacks ya
1584010	1593010	la disfrutamos y algunas verdades es real que boca no está jugando súper bien ustedes saben
1593010	1597110	que yo sé ser crítico cuando tengo que serlo yo soy una persona que se caracteriza por su
1597110	1603150	objetividad boca quizás no está atravesando su mejor super mega momento fútbol fútbolístico
1604510	1609990	tengo opiniones encontradas al respecto de su fútbol a riesgo de ser polémico
1611350	1620470	voy a decir que son independientes de la riego de ser polémico boca estuvo muy bien tratando de
1621740	1630100	pegar ayer en un estado de impotencia total y locura para ganar estuvo bien si uno de ustedes
1630100	1638000	me ponían un comentario pues que boca esté demasiado boca quizás quizás es exceso de boca y un
1638000	1643640	never go full boca no sea quizás boca está innegable es innegable que está profundizando
1643640	1648600	eso no lo puede discutir absolutamente nadie a mí eso todavía yo no voy a sacar los pies del
1648600	1653780	dato saben que soy orgánico una gestión es el sagrado consejo del fútbol pero sé decir las
1653780	1662980	verdades dolorosas cuando hay que decirlas hay algo en el 433 que siento que no va con
1662980	1667100	nosotros espiritualmente siento que no hay que inventar la pólvora todo el tipo esa es mi crítica
1667100	1671520	esa es mi crítica más fútbolística que puedo realizar que siento que ya fue que algunas cosas
1671520	1678160	ya ya ya fueron por otro lado y después que no está tan mal y después vieron que vieron que el
1678160	1685120	negro y barra como que como que casi la queda el otro día no y a nadie le parece o sea a nadie
1685120	1693220	le importa boludo ese boca es tanto muy loco boludo boca es muy boca boludo piensen por un segundo
1693220	1697340	voy a decir esto nada más piensen que el negro y barra es un tipo que que a duras penas capaz
1697340	1703840	no se le conocía tanto la voz y ahora hace como meses que da la cara en conferencia de prensa
1703840	1708840	peleándose con gente un nivel de presiones y presentes el tipo le empezó a sangrar la nariz
1711300	1717280	onda está quedando el negro y barra y lo internaron le dijeron el negro por favor
1718340	1724440	pero por favor es demasiado bocas le dijeron los midieron sus midiclorias en sangre le midieron
1724440	1730120	los bosteritos y le dijeron negro quizás estás un poco muy boca y el chavón al otro día estaba
1730120	1737560	en el entrenamiento o sea boca mal viste y están como todos muy boca y siento que la reunión en
1737560	1742260	el consejo sagrado del fútbol deben estar un poco como boca tenso te saben que se comunican
1742260	1748980	diciendo boca y están como diciendo boca o sea es un boca que ya no es como ni de ni ponderan
1748980	1760100	entonces como boca así que está complejo y los que están muy bien son los gallinas lo que están
1760100	1765280	los dije acá lo vieron primero en fútbol antes de que esto fuese mainstream porque ahora todos
1765280	1776600	los gallinas están como huel kaiser o de kaiser o haile de michelis o están todos los gallinas
1776600	1783580	son gallina dixit yo no pienso eso están todos como diciendo kaiser kaiser si están en esa no
1783580	1789040	estaban en esa hace dos meses porque la gallina difícil como público la gallina de los peores
1789040	1794720	que existe si tiene que llegar un stand up de gallinas es muy difícil el gallina es muy
1794720	1799360	difícil y ahora claro ahora están todos subidos a la de michelineta y tuvo que venir un bostero
1799360	1807020	a decirles de michelis está sólido está bien de michelis está bien el kaiser y debo decir que
1807020	1814580	está interpretando está interpretando muy bien lo gallina y está profundizando el otro día ganaron
1814580	1820760	2-0 no si no me equivoco 2-0 gana river y las declaraciones de michelis si ustedes
1820760	1826640	están prestando atención está buscando la línea pura pura pura del paladar negro más asqueroso
1826640	1833180	de todos está agarrando diciendo esto es river y no me disculpo con nadie por esto y medio que
1833180	1838740	está aprovechando cuando ganan para decir que no juegan también no sé si lo observaron porque
1838740	1845340	todavía es muy sutil pero el chabón gana y las conferencias son onda falta mucho para hacer la
1845340	1852540	máquina está en esa está en esa está diciendo necesitamos mucho más rio todavía esto no es
1852540	1858920	nada esto no es nada dice el socio paga mucha plata tiene mucha guita es muy rico y medio que
1858920	1864400	ganar así es una vergüenza eso dijo michelis sobre el partido ayer y está muy bien eso está
1864400	1868720	muy bien es muy inteligente está leyendo espiritualmente muy bien a river con lo cual
1868720	1873700	tengo el deber de decir un acierto metafísico river está muy river boca está muy boca los
1873700	1877400	resultados de los bocas no estará acompañado tanto los resultados de los ríos está bien y
1877400	1881760	creo que tiene que seguir en esa gail micho pasame si tenemos audio que
1883300	1892360	que hace el rigor como andas che por favor habla sobre lo del papu por favor eso que el papu lo
1892360	1901080	engualichó a los chelso tirate alguna tirate alguna me dio mucha risa un comentario recién
1901080	1908300	de castor pollux que leí de mucha ciencia haa hay algo ahí not quite my gashina para los que no
1908300	1914460	entendieron eso es una referencia whiplash peliculón que le dice not quite my tempo en esa está de
1914460	1919680	michelis está purista de michelis si quiere profundizar tiene que terminar un partido 5 a 0
1919680	1925400	arriba y decir la verdad es una vergüenza no haber ganado por 9 el hincha river merece mucho
1925400	1932320	más que esto en esa está y obsérvenlo porque de verdad está en esa se los vengo diciendo me tiro
1932320	1937920	una con lo del papu estoy completamente desconcertado con lo del papu gómez y me
1937920	1946380	gustaría que los agoveros que estén conectados me tiren data quiero data porque tengo rumores
1946380	1951280	hay muchos rumores sobre lo que pasó con el papu o sea hay gente que dicen que lo están cancelando
1951280	1956580	otra que lo están lo están shadow baneando al interior de la selección otra dicen que quiso
1956580	1962040	esto en gualichar a los chelso para jugar y que era mala leche con quería jugar otro y otros que
1962040	1968600	son un poco más lineales se dicen que lo discriminan por kirchnerista no y parece como la como la más
1968600	1974220	simple no lo sé no sé estoy completamente desconcertado y quiero decir algo a mí me
1974220	1980820	viene advirtiendo esta de la del papu hace meses en en mesas denotables donde nos juntamos a
1980820	1987480	ponderar ciencia y verdad hay algunos sacerdotes de la ciencia que vienen diciendo viste tipo
1988460	1995460	como como hace juario con la farándula ponele que analiza los likes cruzados bueno hay algunos
1995460	2001080	cientistas del footboard que vienen diciendo hace tres meses y medio que ningún jugador de la
2001080	2007020	escaloneta pone like y comentan las fotos del papu y a mí yo no puedo decir que no me lo dijeron me
2007020	2016500	lo dijeron hace como tres meses y yo decía no todos se comentan recíprocamente menos al
2016500	2027020	papu oliver dice papu a boca rumor como se está diciendo se está rumoreando eso otro dice método
2027020	2031160	ojalá ojalá mirá cómo no va a estar el método disponible para que el papu venga a contar su
2031160	2037960	ciencia y verdad por supuesto que está pero está hay algo pasando hay algo pasando podés largar la
2037960	2042660	data maldita sea acabo de decir que no no no tengo data tengo rumores me han seguido estos rumores
2042660	2050200	algo pasó otros hablan de los famosos problemas sexo afectivos problemas de emociones problemas
2050200	2054880	de amoríos no se sabe no se sabe estoy completamente desconectado mira lucinda y
2054880	2059560	barra dicen lo sabía y nadie me dio bola hay gente que viene advirtiendo de esto los juarios
2059560	2064520	del footboard vienen detectando hay gente que detecta esos movimientos like cruzados seguido
2064520	2071540	deja de seguir que está pasando si a ver tenemos maxi como estamos de haber si hay audios de esto
2071540	2080700	fíjate si hay de esto nomás filtrá primero agobero normal de esto agobero normal de esto
2080700	2086880	es una categoría compleja para empezar a utilizarlo voy a lo repito lo repito para
2086880	2093820	prestarse audio con consigna quiero data sabes lo que quiero quiero audio tirapostero se acuerdan
2093820	2099100	el género audio tirapostero el audio que te llega reenviado tres veces medio apurado saliendo de
2099420	2106540	que hace germán no estoy acá saliendo de la clínica es terrible lo que pasó con el papu
2106540	2113120	pasa que bueno no lo quieren decir no lo quieren decir pero lo que pasó es que el chabón le
2113120	2118400	tiró unos tiros antonela en una historia le contestó no me digas que yo te lo dije igual
2118400	2124020	o sea no diga nada no me quemes pero bueno lo que pasó es eso nada te tengo que dejar el
2124160	2131480	está está está repicado así que un abrazo grande mandale mandamos saludos y siempre
2131480	2136980	tiene que tener una o dos referencias que lo hagan verosímil tener que tener locación lugar del
2136980	2141980	que te está yendo y data y ese audio se acuerdan cuando todavía contábamos con la presencia del
2141980	2148440	diego una época donde había más o menos un audio cada tres meses de que el día había muerto era
2149160	2155720	acabo de salir este río que pasó todavía no lo quieren confirmar pero nada estaré muerto se
