start	end	text
399300	402680	no me enojo en el tiempo, no mantengo enemigos a muerte.
402820	403800	La verdad que si alguien se va a hundir a cagada
403800	405500	y pide disculpas, está todo bien.
405500	409100	Lo único que me costó fue mi salud mental,
410560	415680	todo lo que amaba, mi imagen pública.
416320	421960	O sea, cosa que, bueno, qué quiere esta pelona también, ¿no?
422800	425240	Tipo, mi imagen pública, mi dignidad,
425600	428700	mis relaciones interpersonales, el bienestar de los míos,
428980	431920	el amor de mi familia, la preocupación de las personas que me aman.
432200	433700	Me costó, es el meme de Thanos.
433700	436800	Es que te costó todo. ¿A qué costó?
437360	437800	Everything.
438120	440240	¿Sí? Entonces acepto.
442080	443760	Acepto, acepto. Gracias.
446920	448440	Podrían haber llegado un poco antes.
448760	450420	Puede ser, puede ser.
451120	452740	Esto no las quita.
453300	455660	Reitero, las acepto, están bien.
455920	459200	Yo prefiero, yo prefiero vivir en un mundo donde la gente,
459340	460180	si se manda una cagada, pide disculpas.
460200	462200	Yo me manejo así, si me manda una cagada, pide disculpas.
462200	463500	Yo quiero vivir en ese mundo.
463980	467220	Por ende, defiendo las disculpas y las acepto.
467300	469160	Y las acepto, ¿sí?
469540	476420	Yo acá cierro este tema, cierro este asunto a título personal,
476600	478360	cosa que nunca existió.
478880	481300	Y me voy a dedicar, como hice el Maga pasado,
481500	484280	y como hago siempre, a divertirme un rato, loco.
484360	485500	A hacer chistes.
485740	488920	Yo, por las dudas, voy a arrancar Maga con unos disclaimers, ¿viste?
488920	494320	Este tipo de humor puede herir su susceptibilidad.
496260	497540	Les dije que estaba arruinado, ¿eh?
498300	499920	O sea, el costo psíquico es real.
501040	503060	Yo tengo un Horrocrux de esta otra semana.
503180	505680	Estoy casi seguro que mi alma se dividió en algún pedazo de mi casa.
506080	507160	Mi gato está raro.
507500	510120	Así que, con ligera fragmentación de la personalidad,
510400	514240	digo, este programa puede herir susceptibilidades, puede hacerlo.
515040	518400	Son chistes, son chistardiums leviosas.
518400	520620	Nada más. Inocentes chistes.
520920	523620	Pop, pop para divertirnos un rato, ¿sí?
523720	526400	Y si a alguien no le gusta, se siente terriblemente ofendido,
527200	528260	le tengo una noticia.
529440	532880	Puede cerrar esta ventanilla y no consumir este contenido.
534180	534880	Mind blown.
535100	536640	O sea, si hay un chiste que a vos no te gusta,
536820	539660	podés hashtag dejar de mirar, ¿sí?
539760	541920	Estás muy sólido con los zooms, jungle man.
542180	543760	Te vengo viendo, estás aceitado.
544140	545340	Estás muy sólido y te vengo viendo.
545820	546640	Sepan eso, nada más.
546640	548500	Yo hago chistes, pop, pop para divertirme.
548500	549960	¿Por qué? Porque es mi forma de mantenerme cuerdo.
550040	553200	Si no, ya me hubiera vuelto loco hace rato.
553620	556700	En algún momento de la semana pasada debo confesar
556700	560080	que un poco de curiosidad me dio.
561020	563020	O sea, no sé si le pasó a alguien más.
563560	567200	En algún momento de la semana dije, a ver qué pasa ahora.
569280	571920	No porque esté conforme a mis propios intereses.
572100	574260	Definitivamente, si alguien no estaba ganando, era yo.
574260	575520	Eso lo quiero quedar.
575940	579480	Claro, pero por favor, empaticen conmigo, entiéndanme.
579700	584600	Después de que yo fui gratuitamente acusado de cosas
587080	590280	y la gente dijo algo como, che, no acuses gratuitamente de cosas,
590300	591000	yo no hice nada.
591940	593380	Esta parte es importante, ¿sí?
593580	594400	Yo no hice nada.
595400	596600	Hacemos un maga, me río.
596660	599240	Me río porque básicamente había muchas personas diciendo,
599960	601380	Revor tiene la culpa de ser demasiado varón.
601440	602660	Eso es parte del pasado.
602660	604880	Yo ahora soy una compañera como ustedes.
605240	606280	Sigo sin hacer nada.
607520	611720	Al día 2 la cosa se espiral aún más.
611800	612560	Es cada vez más, ¿no?
612560	613220	Es cada vez más.
614220	615800	Y yo digo, bueno, no voy a hacer nada.
616640	617940	¿Por qué no tengo nada que hacer?
618020	620600	Evidentemente, esto es una cosa que se generó sola
620600	622540	y va a encontrar su propio cauce.
622760	624660	Y hay una pequeña porción de mí que pensaba,
626980	631920	¿qué tan lejos puede llegar algo si una de las partes no hace nada?
632820	635640	Grave error, compañera Revor.
636540	638620	O grave error, señorita Revor.
640420	642460	Fue kafkiano el asunto.
642680	643960	Era un cuento de Kafka.
644840	647760	Vieron esa fórmula del cuento del preferiría no hacerlo?
648300	652140	Que una persona solo va empujando los límites estructurales
652140	654640	de toda una burocracia entera a base de decir,
655360	656820	preferiría no hacerlo.
657800	659680	Y termina siendo, es como en Bojack Horseman,
659680	662340	cuando el robot se hace jefe de la compañía, ¿viste?
662520	664160	Que cada vez escala más jerárquicamente
664160	665500	y no hace absolutamente nada.
665880	668820	Esto es lo mismo pero siendo lapidado públicamente.
670260	672640	Esto es lo mismo a costa de mí mismo.
673320	676160	Entonces pasan dos días y de repente eran titular
676160	678860	en cinco, seis, siete portales de noticias.
680920	686120	Que aparte, yo reitero, nunca contesté a la persona
686120	689340	que arrancó este tembladeral de mierda,
689700	691320	pero sí me parecía importante agarrar y decir,
691340	694300	che, nadie, o sea, si alguien no quiso decir eso,
694340	696440	hay siete portales de noticias que dicen,
697080	699980	Florencia Frejo acusó a Revor de abuso.
702000	704740	Eso solo está mal, eso solo está mal.
705400	708040	Eso, independientemente de la situación de que uno se puede reír un rato
708040	709660	y que se yo dice, esto es una distopía total,
710120	712960	si alguien en tres meses busca en Google,
712960	715320	Tomás Revor y no pone Tomás Records,
715460	716480	que es algo que pasa habitualmente,
716500	717780	la gente quiere saber en qué anda Tomás Records,
717940	718940	pone Tomás Revor.
719360	723240	La noticia que se salta es acusado de abuso.
724560	727060	Siento que está mal, ¿no? Siento que es algo que está mal.
728340	730040	Yo acepto las disculpas.
730880	734380	Ahora deberían pedir disculpas noticias.
734820	736900	Ahora debería pedir disculpas Infobae.
738040	740780	Porque también, viste, una cosa es el arranque.
740780	742400	Si quieren que les dé mi lectura de lo que pasó,
742840	745500	para mí esto no fue una súper operación coordinada,
745700	747820	mucha gente diciéndome, no, esto lo armaron acá.
748000	749860	No, para mí no, capaz yo soy boludo,
750220	751500	puedo ser culpable de ser boludo.
751780	754300	Yo creo que arrancó como un error y un error,
754860	757260	cuya disculpa llegó en diferido,
757800	761660	pero un error y después sobre ese error sí se empezó a montar
761660	764280	toda una ingeniería a la cual ahí ya llega,
764340	767400	cuando llegó la nota de Infobae el viernes yo dije,
767400	770620	déjate de joder, déjate de joder.
771140	773540	Leyeron esa nota, hermano.
773800	775120	¿Dónde está esa disculpa?
776460	779720	La nota dice, uno puede estar más o menos de acuerdo
779720	783280	con rebolear acusaciones sin pruebas.
784540	785180	¿Cómo?
786600	787040	¿Cómo?
788060	791300	Hola, acá del equipo de reacción tengo una consulta.
791340	793980	¿Cómo se puede estar más o menos en desacuerdo con eso?
793980	796400	Pues bueno, tecnicismos.
796460	798320	Ay, por favor, ¿ustedes están en los detalles?
799860	802360	Yo soy de los que creen, esto es maga,
802580	805240	acá decimos verdades, yo soy de los que creen
805240	808740	que hay cosas que están mal, hay cosas que simplemente están mal,
809120	812060	que no hay tanto postanálisis, que no hay tanto metaanálisis,
812280	814980	hay cosas que están mal, hay cosas que están bien,
815340	818000	hay cosas que tienen consecuencias indeseables y repudiables,
818020	820460	seguro, y que eso tiene que ser castigado,
820460	822440	tiene que ser fomentado, tiene que ser investigado incluso,
822700	825620	pero hay cosas que simplemente están mal, no son relativizables.
826000	828420	Voy a analizar otro segmento social, que este es
828420	831500	lo que más me fastidia, vieron que siempre está
832040	835460	el Twittero del tercer día, cuando sucede una discusión
836000	838440	están las posiciones, en este caso no hubo posición mía,
838540	841280	por eso también me molesta, siempre que alguien se pelea
841280	844040	conmigo y voy a usar esa formulación, yo nunca le tiré
844040	846740	una primera piedra a nadie, ¿sí? Yo todavía soy de las personas
846740	849460	que no quieren hacer un contenido de polémicas, no tengo ganas
849460	852720	de agarrar y decir, oye a quién le doy en este maga y señalo
852720	855840	a alguien, yo hablaría del Mandalorian si me dejaran,
856040	858920	yo quiero hablar de los mandalorianos, quiero hablar
858920	861680	de la sexualidad de los Mon Calamari, el otro día vi
861680	864780	un capítulo último del Mandalorian y había unos chavones
864780	867360	con cabeza de pescado en una novela y yo dije,
867800	871160	hashtag hay algo ahí, y yo quisiera hablar
871160	873220	de esa ciencia, pero me obligan, hermano, me obligan a hablar
873220	876160	de otras cosas, entonces, en general, cuando alguien elige
876160	879160	pelearse conmigo, y hay que decirlo, hasta ahora vienen
879160	882820	perdiendo todos, ¿eh? Ups, oh snap,
883280	885620	lo dije, pero cuando eligen
885620	888040	pelearse conmigo y con el agoberismo, después viene
888040	891100	el Twittero del tercer día, el Twittero del tercer día es uno
891100	894220	que a mí ya me odia de entrada, yo tengo notificado, hay mucha gente que me detesta
894220	897100	en Twitter, legítimamente, quiero hacer
897100	900600	una defensa de esto, está bien que yo les caiga mal,
901260	904600	hay cientos de miles de motivos por los cuales yo caigo mal,
904700	906920	soy egola tras soberbio,
907240	909780	tengo una voz innegablemente grave, siempre y cuando
909780	912680	no escriban a las teorías que dicen que la imposto todo el tiempo,
912980	915820	esto es una teoría que existe, que yo estoy todo el tiempo impostando,
916020	919420	y yo en realidad hablo como el portocubero, ¿sí? Esto es una teoría real,
919940	921700	info real teorías conspirativas de reward,
922020	924800	pero está bien si yo te caigo mal, está bien, es legítimo, si a mí
924800	927640	me caen mal cientos de miles de personas, solo no hago contenido de eso,
927640	930640	no sé, porque no soy un resentido de mierda.
931900	935260	Entonces, a mí lo que observo del Twittero del tercer día,
935340	937900	que estos son los análisis que me volvían locos, ¿por qué hablo del tercer día?
937940	940660	Porque es el Twittero que llega tarde, cuando la cosa ya se pudrió,
941020	943280	viene unos tipo hilos solemnes,
944940	947380	todos deberíamos sacar conclusiones de esto que ha pasado,
948320	950640	ambos cometieron errores, y ambos deben...
950640	954100	¿Pero por qué no te vas a la concha de tu madre, hermano? Hay cosas que solo están mal,
954360	956120	no hay un análisis solemne para hacer,
956120	959560	no hay una equidistancia a construir,
960220	962900	todos deberíamos reflexionar sobre lo que ha sucedido...
962900	965240	¡No pasó! ¿Qué pasó, la concha de tu hermana?
966180	967840	¿Qué crees que pasó exactamente?
968200	970460	Es gente que me viene bardeando sistemáticamente hace un mes,
970640	974160	y en esta que no había nada para decir, hermano, porque en esta no había nada para decir,
975160	977120	es... de repente, ¿viste?, son salomónicos.
978960	981460	¿Todos tenemos un poco de razón? ¡No!
981820	983700	¡La verdad es que no! ¡La verdad es que no!
983700	986840	Yo vi una semana, lo dije, donde me sentía protagonista
986840	987940	de Minority Report,
989200	991860	pero en vez de oráculos, todos los oráculos eran esquizofrénicos,
993200	995700	y en vez de Tom Cruise, el protagonista era Adam Sandler.
998680	1001140	O sea, todo lo que pasaba,
1001520	1004480	y ahí es donde viene lo kafkiano, porque yo iba dejando pasar los días
1004480	1007100	y decía, bueno, ¿cuánto más...?
1007100	1010920	La profundización es innegable, ¿eh? ¿Cuánto más puede pasar de esto?
1010920	1013940	Entonces me despertaba el otro día y yo decía, bueno, esta mierda ya va a haber pasado,
1014100	1016340	ya hizo lo que le servía a hacer, ya está.
1017020	1020100	Y de repente era tipo, ReVort debe hacer algo.
1020860	1022980	¡Gente! Que me quería decir, ReVort,
1023160	1024940	¿debes hacer algo? ¿Con qué?
1025820	1028220	ReVort, su silencio solo lo incrimina más y más.
1028340	1030380	¡Era literalmente lo del silencio solo lo incrimina más y más!
1030560	1033620	Mira, en la escena no me conocía Adam Sandler o es Ben Stiller,
1033780	1037000	porque una es locos de ira y otra es la familia de mi novia,
1037000	1040000	pero hay una que Ben Stiller está acomodando la valija.
1041020	1042380	Señor, por favor, no levante la voz.
1044080	1045940	Adam Sandler o es muy similar.
1046980	1048220	Señor ReVort, por favor.
1048960	1051700	Señor ReVort, tranquilícese. Te juro que estoy tranquilo.
1051740	1055180	De hecho, no me pronuncié en ningún momento y tengo como siete portales de noticias.
1055400	1056120	¡Señor ReVort!
1057300	1059580	Señor ReVort, vamos a pedirle que se calme, ¿sí?
1060760	1062220	¡Maldito femicida, hijo de puta!
1062220	1064460	Perdón, ¿qué fue eso último que dijiste?
1065860	1069000	¡Señor ReVort, baje su dedo, acusador!
1069340	1070880	Ah, perdón, sí, disculpa.
1071880	1076660	Solo quiero entender los argumentos de por qué...
1076660	1078220	Ah, bueno, el machito quiere entender.
1079740	1080260	¿Qué sigue?
1081320	1084360	¿Qué te falta? ¿Un poco de voz y voto, la concha de tu hermana?
1084560	1085700	No, insoportable, boludo.
1085880	1089160	Y aparte de haber una película en la cual no tengo decisión en ninguna de las áreas.
1089160	1091720	Y la gente, los solemnes hijos de puta,
1092340	1093960	pidiéndome agarrar y decir,
1095060	1097400	loco, loco, hace algo, ReVort.
1097480	1101660	¿Hace qué? ¿Hace qué? ¿Hace qué?
1103660	1106600	A ReVort no le costaría nada llamar a la calva.
1106920	1109960	¿Pero qué soy? O sea, denme la banda entonces.
1110040	1113120	Si yo tengo los recursos de las Fuerzas Armadas, reconozcámoslo,
1113380	1115380	denme la banda presencial y ahí sí me ocupo.
1115380	1118380	Si yo soy un civil acusado de boludeces
1119120	1120680	que tiene un programa radio donde dice,
1120920	1123820	me parece que fueron boludeces, eso no es un delito.
1124460	1127200	Si encima se sigue profundizando y profundizando y profundizando,
1127560	1129920	ReVort, deberías hacer algo. Es una vergüenza.
1129960	1132640	Acá me dicen, es un sketch de Guillaquino. Era un sketch, boludo.
1133300	1136140	Esa es la porción de mí que nunca pudo apagar y es por lo cual
1136140	1139220	creo que yo no podría ser un buen presidente.
1139800	1142460	Que es que incluso si está pasando la cosa más infamante del mundo,
1142460	1145440	hay una porción dentro de mí que dice, esto es graciosísimo.
1146340	1148800	Esto es un chistazo. No sé para quién, porque yo no estaba pasando mal,
1149360	1152880	pero esto es un chistazo. Acá hay algo ahí.
1153200	1156920	No puede ser. De verdad era completamente distópico
1156920	1161700	ir viendo cómo aceleraba, cómo se profundizaba,
1162040	1164560	cómo se... ¡Hagan nada! ¡ReVort hace algo!
1165980	1167540	¡ReVort! Y aparte yo decía, pero perdón,
1167640	1171480	o sea, si yo tuiteo, por favor deténganse,
1171480	1175300	significa que tengo, efectivamente, control. O sea, si fijan que los mandé.
1175720	1178980	¡No! ReVort no pisará de palito.
1179680	1183220	¿Me escucharon bien? ReVort no pisará de palito.
1183920	1186800	Acepto las disculpas. Me gustaría recibir ahora todo el resto
1186800	1190160	de disculpas que faltan. Me gustaría una disculpa de Infobuy.
1190720	1193460	Me gustaría una disculpa de Noticias. Me gustaría una disculpa
1193460	1196780	de todos los portales que agarraron y subieron esto como información.
1196900	1199260	Esto ya no tiene que ver ni con la persona, ni con otro, ni lo que sean.
1199260	1201780	Me gustaría recibir las disculpas también.
1201780	1203440	Entren a mi Instagram.
1205760	1208740	En todas las fotos, en todas mis fotos,
1210720	1211760	tengo acusaciones
1211760	1214520	básicamente de pederastas.
1215240	1216280	¿Por qué soy el Dalai Lama?
1217620	1219380	Dalai Lama también salió a pedir disculpas.
1220840	1223260	¡Loco! O sea, y los mensajes son reales.
1223980	1225640	Los mensajes eran como... yo los miraba y decía,
1225640	1227280	este mensaje es espectacular.
1227800	1231020	Por eso es que yo no puedo ser presidente, porque hay una porción de mí que ve ese mensaje y dice,
1232520	1232960	buenísimo.
1233960	1236160	El mensaje era, ¡vergüenza te debería dar!
1237040	1240880	Esta era la estructura básica de los mil mensajes que tengo en todas partes
1240880	1243100	y no pararon de llegar ni un instante.
1243660	1245920	No sé qué pasó en Twitter, coma,
1247000	1248880	pero vergüenza te debería dar
1248880	1252960	por lo que sea que estés haciendo, hijo de puta.
1252960	1255460	No sé. Otros.
1255780	1258740	O sea, es básicamente, no sé qué hiciste,
1259080	1261200	pero sé reconocer un abusador cuando lo veo, hijo de puta.
1261460	1263380	Y lo que pasó es eso, boludo.
1264540	1266080	Por eso están surreal.
1267000	1268780	Por eso es increíble, boludo.
1270360	1273680	Así que espero las correspondientes disculpas, porque tengo 4000 mensajes
1273680	1275900	pidiéndome que pida disculpas, rápido.
1276360	1277440	Disculpate ahora.
1278620	1280840	También me gustaría, porque creo que las disculpas
1280840	1282260	fueron solo en Twitter.
1283340	1286580	En Instagram, que aparentemente la gente
1286580	1287480	es más boluda,
1289440	1290260	eso no es un delito.
1291460	1294100	Decir que alguien es boludo no es un delito. Eso también es importante.
1294420	1296600	Yo soy abogado. Pueden confiar en mí.
1297320	1301400	La gente en Instagram es más boluda. Son tontos.
1301620	1302560	Casi todos.
1302560	1306040	Son como muy, muy boludos.
1306360	1308560	Entonces la gente en Instagram necesita explicaciones simples.
1309820	1311880	Porque todos en Instagram, hay que decir la verdad,
1312060	1314500	aclaran, yo no entre a Twitter,
1315200	1318280	no voy a leer, pero exijo
1318280	1320140	respuestas ya.
1320520	1323720	Pelado, hijo de puta. ¿Posible pedófilo?
1323860	1326260	Signa pregunta. Quizás.
1327200	1329520	Por favor expliquenle a esa gente también.
1331960	1334340	Una foto, una fotito.
1335100	1337280	Ya que había como 60.000 me gusta.
1338400	1341300	60.000 personas acusándome de no sé qué cosa.
1341700	1342760	Una fotito.
1343400	1344520	Una foto y son cruzó.
1345860	1348020	Un algo. Acá me ponen en el texto.
1348560	1351220	Nos echaste de la plaza. Yo no heché a nadie de ningún lado.
1351540	1355060	Pero así puedo decir que los agoveros no ayudan, hermano.
1355240	1358380	Cada vez que me pasa algo, los agoveros vienen corriendo
1358380	1361100	con un balde de tierra así. Tranquilo, Rebord.
1361400	1362480	La situación está bajo control.
1365760	1366680	No, agovero.
1366900	1369300	Por favor, solo me estás enterrando más y más.
1369500	1372880	Tranquilo, Rebord. Estamos llegando de todas partes.
1373040	1375560	Traen palas. Tranquilo, Rebord. Acá.
1375560	1378440	Acá va más tierra. Toma, Rebord.
1378660	1380900	Toma esto. Y no me hagan empezar a hablar.
1381120	1382340	Yo voy a decir una cosa.
1384800	1386860	Hashtag, perdón, Rebord, debería ser tendencia.
1387100	1389400	Yo quiero que los portales de noticias que hicieron de esto
1389400	1393040	sus clickbaits de la semana ahora armen una puta noticia
1393040	1395560	que diga, Rebord, acéptala, disculpas.
1395660	1397140	No quiere drama con nadie.
1398120	1400340	Coma, la verdad que es un tipazo.
1401560	1404820	Coma, se manejó muy bien con toda esta mierda que pasó.
1405600	1406880	Podría haberse vuelto loco.
1407060	1409140	Coma, no lo hizo. Coma, tipazo.
1409140	1412160	Coma, buenos chistardiums en maga, la verdad.
1412720	1415340	Hashtag, Rebord todo bien. Eso es lo que quiere un portal de noticias.
1415500	1417800	Es tan difícil. Es tan difícil.
1418660	1420740	Infobae, firma esa nota, la concha de tu madre.
1421760	1424660	Porque las otras las firman, eh. Firma esa nota también.
1424840	1427460	Firma la de, hola, a mí me pagan
1427460	1428680	por hacer esto.
1430160	1431880	Mi periodismo es malo.
1432780	1433740	Estoy operando.
1435020	1438020	Habiendo dicho eso, Rebord es un tipazo.
1438580	1441060	Y la verdad que no lo puedo negar.
1441500	1443740	Y un toque...
1446020	1449200	Un toque estaban esperando que caiga una denuncia.
1450060	1451800	Perdón que lo diga así, eh. Pero fue.
1452800	1454760	El abogado. Podemos hablar del abogado.
1454820	1456600	Podemos hablar de ese...
1456600	1459140	De ese wax muñec.
1462400	1464680	Podemos hablar del wax man.
1466340	1467140	Imagínate esa reunión.
1467880	1469960	Imagínate el reporte al cuarto día diciendo
1471060	1473900	no están cayendo las denunciations.
1474820	1474820	
1476840	1478500	El chabón tiene toda la pinta, eh.
1478700	1480620	O sea, la reunión...
1481140	1483600	La reunión de mesa chica fue
1484640	1487340	mirá, yo creí que iba a salir, pero
1487340	1489900	esto de mandarle carta de documento a todo Twitter
1489900	1492080	era un blef.
1492820	1494800	Y sí, quizás te cobré 3.000 dólares.
1496120	1498140	Quizás soy un poco wax man.
1498800	1500880	Cambiar de abogado, ese es un consejo zororo de mi parte.
1501940	1502560	Soy zorora.
1503500	1505880	Te están cagando si alguien te recomienda
1507300	1509500	mandar carta de documento a todo... A Twitter.
1510440	1511040	A Twitter.
1511900	1514320	¿A Twitter? ¿Quién les pide disculpas?
1514560	1517040	No me hagan hablar. Ya hablé de los agoveros.
1517480	1520120	¿Qué me pasa a mí? Hablando en serio, ¿qué me pasa a mí?
1521640	1523040	Recuerden, alta psicológica.
1524460	1526040	Unagi. Alta psicológica.
1527380	1529280	Peak performance. Reward.
1529400	1532040	Yo soy indetenible. Yo estoy más
1533000	1534100	sólido que nunca.
1534460	1536460	Peak performance. Alta de terapia.
1536460	1538720	Peak performance. Mega sólido.
1538880	1541140	¿Saben el nivel de poder psíquico que necesité este fin de semana?
1542680	1544540	¿Saben el nivel de psychic power?
1544820	1547300	Porque yo tengo la alta de terapia, no hago más terapia.
1548380	1550580	Pero mi psicóloga está un poco como caruso.
1550680	1552640	Mi psicóloga está diciendo, no me midas.
1554100	1556120	Mi psicóloga está diciendo, monstruo.
1557540	1558880	No me midas.
1559400	1561980	Porque yo tengo la alta de terapia, pero
1561980	1564340	me están temblando un poco los papeles.
1564700	1567340	O sea, ¿qué me pasa? Yo lo digo siempre, yo soy de cáncer.
1567380	1570660	Yo soy un Krabers. ¿Qué le importa a los de cáncer?
1570680	1574240	La familia, nada más. El resto de todos ustedes se pueden ir a la concha de su hermana.
1575640	1576660	La familia me importa.
1578460	1579520	Así como los amo,
1580260	1582640	quiero ser lo más claro posible con este tema.
1584000	1585720	Así como amo a mi familia,
1587840	1588980	en términos estrictamente
1589900	1594380	militares, mi familia es un costo.
1594660	1596220	Mi familia es una liability.
1597800	1599300	En términos operativos,
1600460	1603380	mi familia es como si en una mesa
1604640	1607080	de planeamiento táctico,
1607580	1610000	alguien invitase a un mono
1611040	1612920	con un revólver.
1614380	1615700	Y la habitación es súper chica
1615700	1616560	y no hay salida.
1617700	1621360	Y el familiar tiene una capacidad de daño altísima.
1622900	1625140	Entonces, mi frente internó.
1625740	1627060	Durante dos días fue un infierno.
1627300	1631120	No cuando me bardean a mí. Yo, insisto, tengo la piel gruesa ya.
1631860	1633040	No bardeo a nadie.
1633540	1635500	Gano todas las peleas que me proponen.
1636380	1638280	Todas. Cada persona que se levanta un día dice,
1639080	1642240	hoy le voy a cantar la justa reward. No sé por qué les pasa eso.
1642240	1644940	Pero cada persona que hace eso sale con la cara llena de dedos,
1645740	1647460	metafóricamente hablando. Y yo no tengo que hacer nada.
1649460	1650340	Habiendo dicho eso,
1650620	1653760	hay un punto donde a mí sí la cosa me pone mal
1653760	1656080	y esto es real, que es cuando involucran a mi familia.
1656720	1659120	No estoy descubriendo nada. Todo el mundo dice lo mismo,
1659240	1662380	que el costo de la exposición es esa. De hecho, hace poco hablaba
1662380	1665080	con su busque, uno de los motivos por los cuales yo no...
1665080	1667660	¿Vas a hacer algo alguna vez en política? La verdad es que no lo sé.
1667660	1670220	Yo en algún momento quiero ser emperador de la República Argentina.
1670540	1671680	Emperador, ese sería el título.
1673140	1675960	Pero se lo he dicho a ella. Estando de vacaciones, creo que fue,
1676040	1678760	le dije, ves terrible saber que si entras en esa,
1679680	1682060	definitivamente tenés que exponer a tu familia un sinfín de cosas.
1682200	1685320	Bueno, evidentemente no hace falta. No hace falta querer
1685320	1688060	hacer eso para que ya se metan con tu familia.
1688400	1691840	Lo cual, honestamente, me parece una canallada, ¿viste?
1692100	1693140	Me parece una canallada.
1693760	1696140	¿Quieren saber con mi familia? Mi familia están todos locos.
1696880	1698320	Mi familia están todos locos, en serio.
1699100	1703460	Yo sé que es un cliché decir que todos, ¿viste?
1703520	1704720	No, mi familia.
1705500	1708160	Uh, en mi familia están locos. No, hijo de puta, mi familia está loca.
1708520	1710560	¿Sí? La tuya es más normal.
