start	end	text
794780	802380	nobinarios es que cuando, cuando ya te haces nobinaria, ya nadie te puede correr por izquierda,
802380	811080	porque sos como el más raro de todos. Entonces, si llega una reunión de gente y es tipo, ¿y vos que sos?
811380	817060	Soy troll, ¿y vos que sos? Soy mujer, ¿y vos que sos? Soy pelado, peneportante, violento. A veces
817060	821840	luchamos en la reunión porque no queremos ninguno de esos hijos de puta, si yo fuera así, me mataría,
822020	828800	no puedo creer, no puedo creer lo que yo hacía antes. ¡Aaaaaah! Pero cuando sos nobinaria y los ves a
828800	837200	el fondo del ordeno y decís, ¿qué pasa, papi? ¿Vos hablás de él y ella? ¿Atrasa? ¿Atrasa match?
837620	843600	¡Uy, perdón! ¡No sabía que estábamos en el medio ego! Él y ella. Yo soy E.S.E., soy E.S.E. Board.
843900	849880	Pasame un último audio y les cuento otra cosa. A ver cómo estamos. Hola Tomás, gracias por tu ejemplo,
850800	860900	decidí seguirlo y ahora yo también soy mujer. Un abrazo. Un abrazo, amiga. Abrazo grande y sororo
860900	868300	para vos también. Y como decimos las chicas, nos tenemos. Saben que dicen mucho las mujeres,
868500	873180	yo tengo muchas amigas, mujeres que me dicen nos tenemos, porque yo soy una más, soy una amicha
875380	880460	más. Estimadísimos compatriotas, papaeldos, papaeldas. Tengo acá al tincho, a mi amigo
880460	887620	Tinch, Tinch Machine. Mucha gente se sintió desconcertada por lo que pasó en los Martín
887620	890900	Fierro. Vamos a hablar un poco de eso, ¿no? Hablamos un poquito de los Martín Fierro. Gané un puto
890900	894400	Martín Fierro, la concha de su hermana. Y me gustaría una buena ronda de aplausos para todos los
894400	898320	agoberos y agoberas. Me gustaría una buena ronda de aplausos, me gustaría que aplaudan en sus casas
898320	904080	porque somos campeones y nos está legitimando la totalidad del planeta Tierra, salvo algunos
904080	909720	psicópatas. Entonces estamos con grados de hegemonía bastante grandes. Esto no va a durar para
909720	914320	siempre. Todos sabemos que después los quiero ver en las malas también. Los quiero ver en las malas.
914460	919580	Ya tenemos un poco par de entrenamientos de entrenamiento, porque la verdad que son adversarios
919580	923720	fáciles los que se presentan. Son casi arquetipos de adversarios a los que todos antes querían
924420	928680	insultar de antemano. Entonces no están haciendo peleas difíciles. Sepan agoberos y agoberas que
928680	933660	vendrán los días malos también. Y ahí quiero ver quiénes están. Pero vamos a defender los gloriosos
933660	939620	años 20. Hace tres años de magas empezamos a declarar que se venía un ciclo grande de
939620	945480	argentinidad. Pensaron que estábamos flashando. Tres añitos después tenemos una Copa América,
945480	953720	una copa del mundo, un éter, un puto tincho machine, iron tincho, un iron tincho papá.
954540	959360	Tengo un iron tincho en la mano. Mirá de quién te burlaste la reconcha de tu hermana. Y esto recién
959360	962740	empieza porque los gloriosos años 20 le quedan como siete años todavía. Y después empieza la
962740	968200	retirada y ahí tenemos que abroquelarnos para impedir que las nuevas generaciones avancen.
968440	973000	Esa va a ser la parte más cruel quizás del agoberismo. Cuando vengan jóvenes llenos de
973200	981040	futuro y esperanza y nosotros los pisemos. Para evitar que nazca lo nuevo que va a derribarnos.
981540	984820	Entonces quiero que seamos conscientes de nuestra hegemonía, nuestra corporatividad
984820	989940	generacional y nos defendamos entre nosotros porque queremos un largo tiempo de prosperidad.
992000	995400	Habiendo dicho eso, ¿quiénes saben la verdad? ¿Quiénes saben la verdad de los...
996920	1001360	¿Quiénes saben la verdad? Los Martin Fierro. A mí me chupa un huevo todo. La verdad que yo...
1002620	1006960	El único contrato que tengo con mis oyentes es serles sinceros. Siempre es mi sinceridad,
1007060	1012220	es ser genuino. Siempre fui genuino. Inventé la palabra, la genuidad. Y lo que pasó este
1012220	1018080	segundo año es que me pasa lo mismo. Yo no sé si al resto de personas que forman parte de las
1018080	1025420	entregas a los Martin Fierro los tratan distintos. Pero a mí, por lo menos, es siempre igual el
1025420	1029640	protocolo. Es la segunda vez que soy nominado, el año pasado también, o tercera. Hubo otros
1029640	1035040	años donde me nominaron a los Martin Fierro digitales puntualmente. Y en general siempre
1035040	1046420	me escribe un libertario, medio trasnochado, en horarios extraños. Hola, soy de los Martin Fierro.
1047080	1054420	¿Estás para ir a Neuquén? ¿Qué es este mensaje? ¿Eso es que no sos de los Martin Fierro? O sea,
1054900	1058460	siempre es así el abordaje. ¿Qué pasa? A los otros les hacen invitaciones más formales. A mí
1058460	1066200	siempre me etiquetan en una página rara, falopa y sin seguidores. Y me habla alguien que después,
1066240	1069520	aparte, siempre es un libertario. Yo tengo amigos libertarios. Hay agoberos libertarios. Ustedes ya
1069520	1076040	lo saben. Y me habla uno, un amigo libertario, y me dice, eh, eh, Reborn, ¿le puedo pasar tu contacto
1076040	1080640	a un amigo libertario? Yo digo, sí, haz lo que quieras, papá. No pasa nada. Y a todos les digo
1080640	1084540	lo mismo. ¿Saben por qué yo puedo hacer esto? Porque les digo a todos lo mismo, manga de hijos de
1084700	1089100	puta, no soy careta como el resto. Por eso, cuando yo tengo a Alberto enfrente, le puedo decir en la
1089100	1093680	cara que creo que no ejerció el poder y preguntarle si es un enano con bastón. Porque le digo a todos
1093680	1099260	lo mismo, todas mis reuniones son iguales. No hay Reborn en on y Reborn en off. Entonces, le hablo a
1099260	1103580	mi libertario y le puedo decir, le digo, escúchame una cosa, hijo de puta, ¿me podés explicar de
1103580	1114680	verdad qué onda los Martin Fierro? Porque se entregaron hace un mes. No estoy loco. Fueron en
1114680	1122640	No, no, bueno, estos son otros. ¿Cuáles? ¿Cuáles? ¿Qué es esto? ¿Por qué? ¿Y por qué lo manejás vos? ¿Qué está
1122640	1134320	pasando? Debo oírme, Reborn. Debo, debo oírme. Adiós. Y desaparecen. Y yo digo, bueno, está bien, que me, que me
1134320	1138740	hable el que sea. Y me hablan, y me hablaron dos, porque después me habla uno y ese uno me deja de
1138740	1143480	contestar. Después me habla otro. A mí me hacen un tratamiento extraño. Y entonces agarran y me
1143480	1151600	dicen, escúchame, ¿te estás nominado? Bueno, amigo, dale, buenísimo. ¿Cuál es mi categoría? No, no, tu
1151600	1173420	categoría es filósofo moderno del siglo XXI y competís con Adorni, Danan, no me acuerdo de mi
1175000	1183540	Gracias, gracias, pero no me hagas, no me hagas ir a Neuquén para ver cómo le entregan un premio a Adorni.
1183620	1188480	No tengo ganas, está todo bien igual. Con Adorni y con Danan justo no tengo relación, pero no tengo
1188480	1194040	drama con él, no tengo problema. Agarro y le digo, no me hagas ir a Neuquén, encima me dicen dos días
1194040	1203040	antes, ven y mañana a Neuquén. No, no voy a ir mañana a Neuquén, la puta madre. Y aparte siempre
1203040	1207860	se entregan los Martín Fierro. Yo siempre siento que voy a entrar a un tinglado y me van a atacar.
1208080	1213260	Ese meme donde hay dos furros que te miran así todos en secuencia, no sé qué, porque siempre me
1213260	1219200	invitan de la manera más sospechosa posible, boludo. Nunca me dan seguridad jurídica. Me dicen,
1219300	1227160	¿estás para venir mañana a Neuquén? Hola. Me gusta lo que haces, aunque no pienso como vos.
1228720	1234760	¿Querés venir a Neuquén? ¿Competés con Danan y Adorni? Yo agarro y le digo, ¿por qué soy el cupo, boludo?
1236880	1240620	¿Qué soy el cupo peronista? La concha de su hermana, boludo. Yo agarro y le digo, bueno, no voy a
1240620	1246080	ganar. Ya sé que no voy a ganar. No hay ningún escenario en el que gane. Esa fue mi hipótesis.
1247020	1252600	Si la terna era pensadora del siglo XXI, no, se lo van a dar a uno de ellos. Y me parece bien, eh.
1252620	1257120	Yo esto lo digo, ustedes saben que lo digo sin juzgar. Le dije lo mismo a mi amigo libertario.
1257860	1263600	Le dije lo mismo, boludo. No pasa nada, boludo. No pasa nada. Está todo bien loco. Y en una de esas
1263600	1270000	le digo, le digo, porque me dice, le digo, escucha, ah, le dije, si gano, decime si gano. Y si gano,
1270080	1274300	bueno, voy para allá y me entregas un premio. Pero si no gano, no me va a ir. Y me dice, no,
1274380	1282840	bueno, eso lo va a decidir Aptra. ¿Quién es Aptra? ¿Quién carajo es Aptra? Tengo uno. ¿Quién es Aptra?
1282840	1291380	¿Qué aventura con una bola de cristal? ¿Quién es Aptra? ¿Qué gracia es Aptra? ¿Quién es?
1291920	1298360	Es aventura desnudo con una bola de cristal viendo el orbe. Aventura watching the orbe,
1298480	1308960	así diciendo adorni. No sé quién es. Pero me dice, acá me dicen que lo van por cupo femenino.
1311060	1319100	Cada yo era el cupo femenino. Aventura en Adorni, Dallan. Mi ley y una señorita,
1319320	1324140	Thomas Rebord. Entonces, debería haber representado a mis compañeras ahí. Tuve flojo,
1324260	1331780	tenés razón. Entonces, le dije, en un momento le digo, bueno, está bien, me dice, no, lo define
1332280	1342500	Aptra. Bueno, agarré y le dije, amigo, me está boludeando, pero si en una de esas lo llevo a
1342500	1347940	ganar, que subo a un libertario. Igual son de ustedes los premios. Yo hice eso, agarré y le dije,
1347980	1360100	que subo a un libertario. Que subo a recibir los libertarios y son de ustedes. Y me olvidé. Y la
1360100	1367340	estaba viendo NBA. Estaba viendo un partido de la NBA. Estaba en aislamiento total. No quería ver a
1367340	1373900	nadie. No quería hablar con gente. No quería. Yo acababa de hablar con el presidente. ¿Les puedo
1373900	1386240	explicar algo? Yo soy de cáncer. Yo soy de cáncer. Soy de cáncer como Messi y soy de cáncer como
1386240	1398880	Riquelme. ¿Y sabes? ¿Saben cuál es el momento favorito de un Cravers? De un cancer, Smith. De
1398880	1404940	un Craverson Crusoe. El cáncer quiere conquistar al mundo. Nosotros queremos triunfar. Queremos
1404940	1411760	ganar. Queremos demostrar. Queremos la máxima victoria. Yo quiero conquistar al mundo. Por el
1412120	1419000	momento de conquista... No, no, no. No, señores. El momento de máxima felicidad
1419000	1424420	de un Cravers no es cuando levantás la copa del mundo. Es cuando volvés a tu casa y tomás
1424420	1434620	unos mates. Ahí el Craver Smith es feliz. Esto es ciencia, ¿eh? Esto es ciencia. Vieron a Messi.
1435320	1441580	Recuerden Messi campeón del mundo. Recuerden Messi monumental lleno. ¡Baila! ¡Baila! Él no quiere
1441580	1447960	bailar. Él quiere tomar unos mates. En el momento más feliz, tomamos mate. ¿Qué hacemos los
1447960	1453320	Cravers? Lloramos y tomamos mate. Somos sensibles. Estamos haciendo estas casas y...
1454060	1459340	Ah, ah, estoy sensible. Voy a hacer un mate. Entonces, ¿qué hace Riquelme? Riquelme está en el
1459340	1463920	palco, está revolviendo la bombilla, papá. ¿Por qué de cáncer, papá? ¿Quiere tomar mate, papá?
1464000	1468280	¿O en de Cravers? ¿Queremos tomarnos unos mates? Usted se piensa, yo estoy feliz, acá estoy feliz
1468280	1472080	porque estoy hablando con usted, hay cuatro mil quinientas personas, pero ¿saben lo que quiero
1472080	1477640	hacer en serio? Quiero llevarme esto a mi casa, armarme un mate, un midnight mate, un mate
1477640	1481900	mea noche. Ustedes hacen eso, yo me hago mates a la noche también. Hacerme un mate, poner el
1481900	1488600	Martín Fierro en la mesa así y disfrutar de un mate con la gente que amo. Con mi novia,
1488600	1501800	con el Azuz y con el Drusio. Yo quiero eso. Y todo Cravers de verdad quiere eso. Entonces,
1501980	1505320	yo estaba haciendo eso, yo había hablado con el presidente y estaba celebrando. ¿Y cómo celebra
1505320	1515740	un Cravers? De joda con sus amigos. ¡Ah! ¡No! ¡Amiga! ¿Cómo voy a salir? ¿Cómo voy a ir afuera a celebrar
1515740	1522740	con otros? ¡Ah! Como mucho una celebración íntima. Como mucho un encuentro con un amigo. Hablar,
1523520	1531340	a exponer nuestros feels, pero salir de ninguna manera. Yo estaba celebrando. Era sábado a la
1531340	1539020	noche. ¿Qué estoy haciendo? Estoy en mi casa, en bata, viendo la NBA. Porque la NBA me relaja,
1539080	1542720	es algo que me relaja, me gusta verlo porque estoy así como en punto muerto y veo y se ve
1543260	1550440	y está buenísimo. Y de repente me entra a sonar el celular y que esto que lo otro. Y me dicen,
1550480	1560960	¿ganaste? ¿Ganaste? ¿Qué gane? No. Los Iron Tincho. Es una joda, dejate de joder. Y agarro y pongo la
1560960	1565140	transmisión. Lo primero que descubrí es que efectivamente están todos ahí. No sé cómo hacen
1565140	1570860	que vayan todos. A mí no me mandan esa invitación. Yo dudo mucho que a Santi Maratea o que a Nico
1570860	1576820	les escriba a alguien y le diga viva a la libertad. Carajo. Y a Reborn, peroncho, puto,
1576960	1585200	venís a Neuquén. Ellos les deben dar una puta caja con bombones. A mí me mandan un tiglado a
1585200	1592240	ser el cupo peronista, a poner la jeta. Entonces yo agarro y agarro. Imaginate, sábado a la noche en
1592240	1598320	mi casa, no entiendo nada. Yo veo y sube Marra a recibir un premio. Y agarra y dice,
1598320	1607260	estaba con mi novia lesbiana. Está con mi novia. Y veo Marra que sube a recibir un premio. Fue
1607260	1614000	como, ¿vieron? Yo hace dos magas había dicho que quería mandar a alguien a recibir un premio,
1614120	1619680	¿se acuerdan? Hace dos, tres magas. Vieron que Nietzsche dice que la historia se repite
1619680	1623120	primero como farsa y después como tragedia. Yo ya no sé si estamos en farsa o tragedia,
1623120	1628240	pero seguro de esas dos no sale. Y pude ver mi propio sueño distorsionado. Entonces,
1628300	1636620	en vez de mandar un imitador, subió Ramiro Marra a agarrar mi premio y agradecer. Siempre vi este
1636620	1641440	video varias veces, se podrán imaginar. Me hace reír mucho cuando él agradece en nombre de Tomás,
1641540	1648140	al final. Me quiebra esa parte. Cuando dice, gracias en nombre de Tomás. A ese fue un momento,
1648360	1652320	porque ustedes saben, yo me debo a la máxima ciencia y la máxima verdad. Cuando él hace eso,
1652320	1658620	me ríe y dije, estuvo bien. La verdad que estuvo bien. Fue como cuando Marlon Brando mandó una
1658620	1668580	mapuche a recibir su Oscar, pero nazi. O sea, es como la versión de todo el otro lado del espectro.
1668920	1673200	En ese momento fue eso. Esta pintó así y uno no decide la historia. La historia acontece,
1673240	1678540	la historia sucede. Por supuesto que inmediatamente después acá Pablo Felipe me pregunta si invité
1678540	1684100	a Marra al método. No. La respuesta es no. Inmediatamente cuando yo veo mi premio le mando
1684100	1688960	un mensaje a mi amigo libertario y le digo, ja ja ja, hijos de puta, gracias por recibir el premio.
1689020	1692320	Decirle que si Marra no ve a Martín Fierro, voy a ir a personalmente a que hablo trompadas.
1694800	1701540	Y me escribió mi amigo Fede Mochic, histórico compatriota peronista, peronista histórico de la
1701740	1709860	federal. Y me escribí y me dice, Tommy, tienen nuestro Martín Fierro. Y yo lo llamé a Fede y le
1709860	1717860	dije, Fede, vamos a buscar ese puto Martín Fierro. Más vale que entre y Fede Mochic. Ustedes no lo
1717860	1722780	conocen a Fede Mochic. Fede Mochic es el activo más grande del peronismo de nuestra generación.
1724640	1729920	Perdón que lo diga así. Se ofenda quien se ofenda. Fede me dijo, Tommy, quédate tranquilo,
1729920	1736480	anda a hacer lo que tenga que hacer. Yo voy a buscar ese premio. Y fue con el chiqui también.
1737720	1742340	El chiqui, acá tienen esta, esta es una foto, histórica fotografía tomada en la oficina de
1742340	1749860	Marra con el Martín Fierro. El chiqui, el chiqui debe medir un metro 90 y pesar 140, 150 kilos.
1750280	1757380	Entonces fueron los compañeros a ejercer el arte del diálogo como lo ejercieron hoy con Sergio
1758000	1767620	Berni, los colectiveros y fueron a repatriar este Martín Fierro. Habiendo dicho eso y con
1768360	1773280	el iron tincho recuperado, quiero agradecer a Ramiro Marra. Me divierten esas cosas,
1773600	1777700	me divierten esas cosas. Creo que estuvo bien. Ustedes saben, aparte hay agoveros en todas las
1777700	1781420	partes del espectro. Entonces, cuando hoy se generó esta tremenda trifúlica agovera,
1781420	1792540	porque se agarraron a piñas mal, eh. Se agarraron a piñas mal, eh. La derecha diario. Se agarraron
1792540	1799240	a piñas mal. La gente está con el atún de fondo. Está ahorrando en atún el compañero Marra. Se
1799240	1806240	agarraron a piñas mal. Como hay agoveros de los dos bandos, había unos agoveros confundidos. Decían,
1806240	1811620	no sabían para dónde tirar. Pero lo tenemos. ¿Y quién te dice? Quizás el día de mañana,
1811640	1815380	¿por qué no podríamos charlar con Marra? Vamos a ver, no lo conozco. ¿Sabes qué? Me gustaría
1815380	1821440	primero conocerlo, hacer las cosas como corresponde y hablar con él. Conozco a sus otros compatriotas,
1821540	1824580	amigos libertarios con los cuales tengo una excelente relación. Por supuesto,
1824960	1831000	me escribió Marra inmediatamente y me dijo, maestro, disculpa el atrevimiento. Mis compañeros me
1831000	1836320	invitaron, me volvieron locos. Yo dije, papá, no pasa nada. El lunes lo pasan a buscar. Así que
1836960	1842000	gracias, loco. Gracias a Marra por subir a la red premio. Gracias a los libertarios agoveros.
1842200	1850480	Gracias por la invitación a Neuquén. ¿Quieren que el año que viene la organizemos mejor,
1850640	1857360	si quieren que vaya o les gusta así? Porque si les gusta así, lo respeto. Pero estoy seguro que
1857360	1860200	no es el tratamiento que le hacen a todo el mundo. Estoy seguro que no es el tratamiento
1860880	1866060	para todas las personas. Así que muchísimas gracias. Y ahora sí, yo no tuve mi discurso,
1866060	1871000	no pude recibirlo. Yo quiero agradecerles a ustedes, a los agoveros y agoveras que hacen
1871000	1876440	esto posible. Que están acá en nuestra hora de terapia semanal, los días lunes,
1876580	1880360	donde nos juntamos como hace tres años a ponderar el estado metafísico de la República Argentina.
1881480	1887760	Y la verdad que haya cuatro mil seiscientas personas en YouTube a celebrar esto, a mí me
1887760	1892680	hace increíblemente feliz. Y aparte, verdaderamente tengo muy distorsionado que es posible y que no.
1892920	1897740	Yo estoy contento con todo lo que está pasando. Estoy feliz con estar haciendo los productos que
1897740	1905040	soñé hacer, que soñé hacer y estar haciendo tantos otros más. Y la verdad que hay que decirlo
1905070	1915290	también, sin joder a nadie, boludo. Eso es un loco, pero estamos haciendo un contenido bueno
1915290	1921770	a disposición de quien quiera escucharlo en detrimento de nadie, hermano. Y ustedes saben
