start	end	text
345740	347320	Pico de argentinidad absoluta.
348340	350060	Si tan solo hubiera existido.
350060	350460	No sé.
350760	351320	Un programa.
351920	353120	Video radial.
353360	354320	Financiado con impuestos.
355160	356480	Que hace ya tres años.
356600	357580	En soledad.
357580	359200	Viene advirtiendo.
359300	362500	El inevitable ciclo al alza de la argentinidad.
362840	365800	Que viene hablando de cosas como los gloriosos años 20.
366320	366800	Bueno, loco.
366880	368080	Si todavía no les cayó la ficha.
368640	370660	Abran los reputísimos ojos.
370880	373040	Porque están viviendo los gloriosos años 20.
373260	373940	¿Qué año es este?
374780	375340	23.
377080	379800	¿Sabes todavía lo que queda de gloriosos años 20?
380320	380600	¿Sabes?
380920	382580	Están recién arrancando.
383520	385220	Los gloriosos años 20.
385480	386920	Que agotador ganar todo.
386920	388800	Es impresionante.
389140	390200	Felicidades compatriotas.
390420	390920	Felicidades argentinos.
391840	393460	Felicidades agoveros y agoveras.
393680	394980	Y vamos a hacer ahora sí.
395160	395880	Ahora sí.
396180	397780	Porque resistimos todo el verano.
397920	399740	Porque nos encontramos acá los lunes.
399960	401640	Porque venimos a hacer este ritual.
401720	402800	Una y otra vez.
403540	405020	La primera ronda de aplausos.
406880	408100	Primera ronda de aplausos.
408160	409380	Agoveros y agoveras.
410180	411240	De este ciclo.
411260	412500	Porque lo merecen, loco.
412860	414220	Estamos un año más acá.
414800	415320	Resistiendo.
415320	417160	Open your eyes, hijos de puta.
417920	418720	Ganaremos más.
419520	420320	Ganaremos más.
420580	421820	Recién arranca esto.
422960	423360	Felicidades.
423560	425360	Me estoy recagando de calor con este gorro.
425420	427060	Me lo voy a sacar momentáneamente.
427140	428860	Pero no piensan que por eso he perdido Mística.
429100	429860	Lo quiero tener cerca.
429940	432000	Solo quería abrir con ustedes para que escuchen eso.
432060	433140	Me voy a poner los auriculares.
433320	433980	Clap, clap, clap.
434280	435720	Mientras ustedes terminan la ronda de aplausos.
435820	436800	Tengo un poquito de delay.
437200	438560	Y le quiero agradecer.
439340	441560	Le quiero agradecer a la persona que me confeccionó este gorro.
441620	444480	Porque si ustedes vieron los tremendos fotaldrios que sacamos de Nacional Rock.
445280	447680	Este look me lo hizo La Negra.
447960	448680	¿Saben quién es La Negra?
448800	450920	Es arroba guion bajo negra negra.
451220	452560	¿Y saben por qué les quiero dar el Instagram?
452920	454760	Porque La Negra necesita un empujoncito.
454960	456340	Para terminar de creer en el sistema agog.
456440	457460	Eso es lo que yo me doy cuenta.
457780	458760	Yo le digo La Negra Negra.
458800	459780	La Negra está muy arriba.
460620	461900	La Negra últimamente está muy top.
462360	464320	Lo viste a Catriel.
464420	466920	Lo viste a Paquito Amoroso.
467320	468360	Entonces de repente vengo yo y digo.
468420	470760	Negra, no me haces un look no sé qué.
470980	471500	Y ella me dice.
471760	473080	Mirá, estoy un poco ocupada.
473080	473440	Y yo le digo.
473620	474600	Pero Negra escúchame.
474900	476000	Yo quiero que vayan.
476240	477920	Hacemos el primer call to action.
478420	479020	De 2023.
479120	480060	Vayan al Instagram.
480300	481880	Arroba guion bajo negra negra.
482120	483420	Y mandenle un buen inbox.
483600	484000	Diciendo.
484280	484660	Negra.
485000	485560	Escúchame.
486240	487400	Negra yo soy un agoguero.
487500	488360	Negra yo soy una agoguera.
488460	489080	Y quiero mi.
490320	490840	Quiero mi.
491180	491580	Quiero mi reboard wear.
492800	494620	Quiero mi reboard wear.
495140	495900	Negra queremos.
497040	497600	Queremos.
498680	501080	Queremos una línea de ropa exclusiva.
501080	503380	Una Reboards Classics.
503600	505360	¿Para cuándo los Reboards Classics?
505520	505960	Negra.
506260	507360	Estás durmiendo negra.
507700	509220	Hay un montón de guita.
509460	510440	Que no estás haciendo.
510880	511520	No la estás viendo.
511700	512340	Pero por supuesto.
512680	514420	Le quiero agradecer.
514500	516100	Después de este largo.
516260	517560	Largo GSB.
517820	519340	Que ya empezamos.
520040	520980	Fue largo el GSB.
521060	523200	Se los voy a reconocer.
523620	525040	Se los voy a reconocer.
525340	527280	Fue un poco largo el GSB.
527560	528260	Fue un poco largo.
528640	530080	Quiero también traerles tranquilidad.
530300	533660	Porque ayer había muchos agogueros.
533920	534440	Preocupados.
534640	535660	Porque yo estaba gordo.
536760	537200	¿No?
537200	538760	En la presentación que hicimos.
539480	541620	Y les quiero traer una primera información.
541660	542780	Información real de Reboard.
543440	544380	Cuando terminó la transmisión.
544380	545480	Yo le pregunté a mi novia.
545600	546400	A la SUS.
546500	547080	Y le dije.
547720	548860	Le dije che amor.
549600	550820	Todos me dicen que estoy gordo.
552040	553480	Ustedes ponían vaca board.
553580	554120	Cosas así.
554900	556620	Y mi novia me dijo.
557040	557680	Me dijo.
557860	558300	Quédate tranquilo.
558300	560020	Tú no estás gordo.
560540	560960	Me dijo.
561280	563140	Es la remera que te hace ver así.
563460	563560	¿Sí?
564300	565760	Así que la primera información que traigo.
565960	567400	Para tranquilidad de todos los agogueros y agogueras.
567660	568200	No estoy gordo.
568220	569740	Era la remera que me hacía ver así.
569920	572160	Ojalá con el Reboard Word de la negra.
572340	572980	Podamos ver esto.
573320	573860	No estoy.
573980	575180	Acá Ricardo Ortiz pone ReGord.
575300	576080	No están entendiendo.
576500	576500	
577280	578000	Si estuviera gordo.
578060	578880	Podría ser esto.
580100	580960	Podría ser esto.
581680	582660	Podría ser estos movimientos.
582860	583000	Mirá.
583120	584340	Mirá este nivel de agilidad.
584500	584660	Mirá.
595480	596640	Podría...
596640	596800	Podría...
596800	598540	Podría...
598540	598540	
598540	598540	
598540	598540	
598540	598540	
598540	598540	
598540	600180	Podría...
600180	602340	Problemas.
602520	603800	¿Cómo está el aeróbico?
605140	605500	¿Cómo?
608480	609640	Ufulness.
610160	611320	Como....
611320	614100	En la remera estoy...
614100	614100	
614820	615980	двt.
616560	617700	No pones지 Stick.
617700	618280	En la remera estoy...
615940	616940	�
618280	625820	Quizás no te guste y you may not like it, pero así es como se ve un male atletic body en su peak performance.
626840	628380	Peak, peak performance.
629120	630500	Zap, zap, zap, el juego cambió.
631300	637580	Peak performance a Govera, compatriotas, el Majita Borg, The Tom Borg.
637860	642260	Ponen acá, estoy, quizá, el aeróbico, el aeróbico es difícil.
642260	649620	Estoy trabajando mucho más mi build de fuerza y resistencia que el aeróbico, eso es cierto, pero no saben.
650380	652680	O sea, si el ejercicio es muy lento, tengo mucha fuerza.
654500	657560	Eso es lo primero que quería anunciar.
658600	660600	No estoy gordo, estoy lleno de verdades, me dice acá.
660720	662460	¿Estoy más ancho, Juambi? ¿Qué estás haciendo?
662980	664340	The jungle man.
665140	666840	Jungle man, no me quemes.
666840	675720	Yo quiero aclararle a la gente que está viendo esta televisión que la pantalla de Maga engorda 10 a 15 kilos.
676240	678960	Sí, The whale board.
681860	685800	The whale board es The jungle man.
686180	688160	Me dicen bajar de estrés, zapá.
691220	693160	Estoy poniéndole mucho a strength.
693800	695800	Todas mis skills están en fuerza.
697160	699360	Sí, estoy en esa.
699520	700900	Estoy haciendo esa construcción.
702460	705660	Fue un GSB, fue un gran silencio de verano largo.
705760	706940	Fue un gran silencio de verano largo.
707920	710660	Me pasó, no les voy a mentir, me pasó alguna que otra vez.
711840	713200	Pasáme un audio, ¿hay audios de agoberos?
713320	715260	A ver, pasáme un audio que quiero saludar alguno.
716040	718140	Rebord, te habla Rubén el Inmortal.
718300	719000	¿Qué ha sido, papá?
719020	721400	Viendo este audio caminando por ciudad universitaria.
721440	722120	Big performance.
722560	725040	De la Nacional de Córdoba, con lágrimas en los ojos.
725040	728000	Lo único que te quiero decir es que gracias por haber vuelto.
728860	730620	La felicidad volvió a mi vida.
730680	731500	Sí, papá.
732160	733740	Y todo lo que vos haces lo haces bien.
734460	736560	Que la chupen las gorilas, que la chupen las gorilas.
736740	736740	
737120	738120	Gracias, gracias por haberme.
738120	739820	Este es el tipo.
739880	742680	La vida volvió y sos vos.
743840	746760	Escuchen, este es el tipo de audios críticos que quiero.
747080	748160	Crítica constructiva.
748680	751360	A audios racionales, audios que aportan matices.
751520	753060	Rebord, para mí haces todo bien.
753340	754260	La estás rompiendo toda.
754260	755500	Gracias, loco.
755560	757020	Al fin alguien que lo dice.
757620	758680	Big performance.
759200	760200	Big performance.
760900	761860	Big performance.
762160	764680	Estamos en nuestro pico de performance.
764780	765480	Big performance.
765900	766120	¿Sí?
766620	767600	No les voy a mentir.
767820	771100	Hubo momentos del GSB donde la cosa se puso confusa.
771400	772920	Yo convivo, yo convivo con mi novia.
773120	774380	La Zubuz, la Zubuz está por acá.
774520	776820	La Zubuz, la Zubuz es muy picante, ¿eh?
777160	781840	La Zubuz es gerenta de contenidos de programación de esta radio.
782460	784800	Por ende, mi novia labura un poco más que yo.
784860	785840	Mi novia labura más.
787340	788520	Mi novia labura, punto.
789560	789900	¿No?
790220	791040	Mi novia labura.
792200	795440	Y yo, permítame ser honestos un momento.
795800	798560	Quizás a veces, no es que no laburo.
799680	801560	Quizás a veces parece que no trabajo tanto.
802400	807600	Entonces hubo un momento del GSB donde a veces venía la Zubuz después
807600	810760	de estar 9, 10 horas en la radio.
810760	814080	Y ella volvía con problemas de cotidianidad.
814280	816460	Llegaba y entraba a nuestra casa.
816560	820160	Y ella me decía, oh, ¿qué onda, amor, qué estuviste haciendo?
820180	821520	Y yo le decía, shh, ape.
822480	822480	
826500	827960	¿Vos qué hiciste hoy?
828680	833440	Hoy pensé en el concepto del tiempo, por ejemplo, ¿no?
834740	837980	El GSB, el GSB tuvo un poco de eso.
838220	839200	Tuvo un poco de eso.
839200	841400	Tuvo un poco de, ¿qué hiciste hoy?
841560	843400	Hoy esperé.
844120	850000	Hoy me di cuenta de que está hecha la temporalidad.
851000	854700	Planero board, hoy comí, como es evidente.
855380	857280	Hoy estuve ingeriendo mucha alimentación.
857900	860020	Grandes vacaciones en Brasil clavamos.
860360	862140	Tengo muchas tesis sobre el universo carioca.
862180	864040	Tengo tanto que decir que ya el tiempo no me alcanza.
864600	867620	La primera que les voy a tirar es que estoy fuertemente convencido de
867620	869680	que el brasileiro vive borracho todo el tiempo.
872120	874740	El brasileiro está todo el tiempo un poco borracho.
874860	877440	Si alguno de ustedes fue a Río de Janeiro, es más,
878080	880660	si vos vas a Río de Janeiro y caminas por Brasil,
881060	884140	desde las 10, 11, hay brasileiros que tienen siempre una birrita
884140	884660	en la mano.
885820	887020	Y no van a ningún lado.
887120	889720	Es más, empiezo a sospechar que son empleados públicos.
889880	893380	O sea, el estado de Río de Janeiro les paga para que circulen
893380	897600	todo el día semiborrachos y proyecten esa imagen colectiva
897600	899280	de felicidad psicótica que tienen.
899620	904500	Entonces, bueno, eso convengamos que dietariamente quizás no es el
904500	905420	impacto más poderoso del mundo.
905500	908400	Pero, por supuesto, como bien sabe la gobero, no es ocio.
908680	911500	Es una profundización para alcanzar las máximas verdades a
911500	912380	disposición del ser humano.
912680	915420	Esta música, no copyright, me está poniendo loco de felicidad.
915780	917980	Number one total ascensor.
918100	919460	Mirad la que es esta charla de ascensor.
919820	920860	Maga in elevators.
921220	921660	Es esto.
921660	923640	Ahora la podés poner.
925300	927420	Sos un tipo sofisticado, si escuchas maga ahora.
927740	929300	Y lo mejor, puede monetizar.
930220	931320	¿Qué estábamos pensando entonces?
931560	933760	GSB, gran ciencia de seguridad, uno procesa cosas.
934060	935380	Uno procesa verdades.
935640	936940	Estamos en peak performance.
937920	941560	Tengo algo que quiero decirles.
942280	943800	Tengo una novedad.
943920	948640	Tengo una información como para empezar a ponderar el estado
948640	950220	metafísico de la cuestión, ¿no?
950220	953220	Que es lo que hacemos acá en Maga, lo que vamos a hacer todos
953220	954400	los putos lunes, ¿sí?
954700	957360	Son los NPCs de Brasil, dice uno acá.
958520	959560	Buenísimo, buenísimo.
960740	962080	¿Qué tengo para aportarles?
963220	966140	Vengo a traerles, vieron que nosotros hacemos acá en Maga
966140	968940	que cada etapa tiene una narrativa particular, ¿no?
969160	973100	Cada etapa de la realidad social y civil de las eras.
973360	975620	Y quien narra la realidad tiene un gran poder.
975680	977640	Hemos hablado muchas veces de Santo Tomás de Aquino,
977640	979280	que en un momento de septicismo medieval,
979640	982680	él encontró la demostración empírica de la existencia de
982680	982860	Dios.
982920	986260	Él agarró y dijo, si Dios no existe,
986280	987840	¿cómo explicás este arroyo, no?
989000	991840	Este exótico río con estas pedrinsons cruzó, dice.
992100	993960	Y de repente, otro que estaba medio escéptico le dice,
994040	996440	la verdad, loco, tenés un puntardo, porque si no,
996580	997920	este río no se vería tan hermoso.
997940	1002520	Bueno, listo, eso es teología resumida en 7 segundos.
1003000	1005300	Lo que trato de decir es que cuando vos narrás bien una
1005300	1006500	etapa, tenés un gran poder.
1006500	1008900	Y yo vengo hoy a traerles una información,
1009020	1011960	quizás la primera de las verdades grandes de la jornada.
1012440	1015840	Hay una nueva era sobre nosotros.
1016660	1020060	Se cierne sobre nosotros una nueva etapa.
1021960	1026420	La clave es identificar los signos y símbolos de esa etapa.
1026800	1027980	¿Qué pasa con esa etapa?
1028040	1029020	Ya es tema de ustedes.
1029460	1032040	Yo soy Juan el Bautista.
1032760	1035960	Yo vengo con un váculo a advertirles que algo ha
1035960	1037060	cambiado.
1038120	1041560	Hay una nueva era que se cierne sobre nosotros.
1041880	1048400	Ha finalizado el ciclo conocido como 2018 a 2022 e inauguramos
1048400	1052760	un nuevo ciclo, 2022, todavía indeterminado por cuánto tiempo.
1053060	1054620	¿Cuáles son las cualidades de esa etapa?
1054880	1059200	Uno de los signos más poderosos es el triunfo de la escaloneta.
1060160	1063720	Argentina campeón mundial, hegemonía argentina en el
1063720	1068180	planeta tierra, cultural, tradicional y folclórica.
1068820	1075600	Ese signo ha proyectado una fuerza centrípeta de tradición,
1075800	1077580	familia y fútbol.
1079140	1083120	Lo primero que acaece sobre nuestra sociedad es que hay una
1083120	1087960	merma, merma filosófica en las corrientes posmodernas.
1090200	1092260	¿Qué trato de decirles?
1092420	1096840	Estamos viviendo un proceso de restauración cristiana.
1098640	1102400	Es similrosista, pero del siglo XXI, ¿se entiende?
1102880	1106200	Porque todo es un ciclo de repetición y retorno.
1106940	1111040	Estamos viviendo, estamos viviendo Dios,
1111260	1114460	patria, maga y familia, dice Migue acá.
1114920	1117280	Yo les detecto, esto es ciencia, esto es verdad.
1117280	1119840	Una vez que les diga esto van a empezar a ver los signos en
1119840	1120760	todas partes.
1121300	1124040	Entonces, primera cualidad que yo diagnostico acá,
1124300	1127340	se viene un baby boom de la escaloneta.
1129520	1133720	Así como veníamos de un clima depresivo, pandémico,
1134180	1139340	posmodernia depresiva, pirámide poblacional decreciente,
1139700	1142880	sociedades muriendo, suicidas y tristes,
1143440	1147580	eso empieza a revertirse con una gran potencia de lo argentino
1147580	1151500	que está como un volcán buscando cauce,
1152560	1154360	canalizar su caudal.
1154360	1155760	¿Tenés un audio a goberno, Maxi?
1155820	1157080	A ver, pasame un audio, pasame un audio.
1157120	1160480	Ya sé, Rebord, acá Gaspar de Bahía Blanca.
1161080	1161780	Dale, Gaspi.
1161880	1165460	Porque estaba viendo los premios de Best y vi el máximo,
1165700	1169480	el punto máximo de mística argentina con el Tulas tocando
1169480	1171740	el bombo, mientras Infantino aplaudía.
1171820	1172200	Todo, todo.
1172200	1175600	Y te quería preguntar de que con todo esto que pasó en
1175600	1178260	el Best, el Tulas, en la Copa del Mundo que ganamos,
1178760	1182140	es si Argentina ya se volvió grande otra vez.
1182160	1182540	OK.
1182860	1185640	O sea, que si no habría que cambiar por el Mada,
1186020	1187940	habría que cambiar por un Aiga, ¿no?
1188180	1189660	Argentina is great again.
1190580	1191380	Saludos, compatriota.
1192020	1192920	Saludos, campeón del mundo.
1193140	1193620	Aiga.
1194420	1197760	Me encanta el concepto Aiga, pero mi respuesta a goberno es
1197760	1198600	not yet.
1199220	1200100	Eso es una trampa.
1200100	1202540	Eso es lo que quieren algunos enemigos del agoberismo
1202540	1203240	conservadores.
1203320	1204680	Karen dice, ya está, ya está, ya está.
1204880	1205820	Suficiente de grandeza.
1206060	1206440	No.
1207420	1208160	No aún.
1208920	1213100	Pero me gustó mucho el Aiga y lo voy a usar en ocho,
1213100	1214700	nueve años cuando esté de capa caída.
1215040	1218200	Cuando ya esté pegando la vuelta y tengamos que encontrarnos en
1218200	1219940	lugares cada vez más chicos, vamos a hacer Aiga.
1220900	1222060	Mantengamos lo que tenemos.
1222140	1223640	No dejemos entrar a lo nuevo.
1224000	1225380	Ahí vamos a tener que estar organizados, ¿eh?
1225540	1227240	Los agoberos venimos todos festejando triunfo.
1227280	1228680	Lo quiero ver en las malas también, ¿eh?
1228680	1232240	Los quiero ver cuando caigan los primeros presos nuestros, ¿eh?
1233120	1237220	Cuando esté agobreprocán preso por luchar, ¿sí?
1237440	1238840	Todo drogado.
1239320	1241420	Y cuando hayan que ir a bancar a la comisaría, ¿eh?
1241760	1243080	Es fácil festejar en la buena.
1243220	1245800	Nosotros venimos así, pa, pa, pa, pa, emití, emití,
1245800	1246140	reward.
1247080	1249120	Pero no, todavía no ha concluido el proceso.
1249240	1250220	Seguimos agrandándonos.
1250500	1252040	Pero lo que hay que interpretar es bien la etapa.
1252100	1254580	Porque si vos no lees bien la etapa, te quedas en offside.
1255060	1256240	Hay un ciclo nuevo.
1256240	1259140	Hay un ciclo nuevo de restauración cristiana.
1260620	1262260	Algunos están tentados en sí conservadoras.
1262300	1263540	No sé si es conservadora.
1264220	1265560	No sé si es conservadora.
1265940	1269220	No sé si es necesariamente ni creo que sea retroactiva.
1269320	1270460	No, no, no asocien a eso.
1270520	1272860	Ya van a empezar a decir, eh, reward, hijo de puta,
1273020	1274200	machirulo, la concha de tu madre.
1274300	1275280	No, no se trata de eso.
1275520	1278480	No se trata de un retroceso en términos de percepción,
1278820	1281320	derecho, festejo de la individualidad.
1281580	1284440	Se trata de cómo uno empieza a proyectar su vida en comunidad
1284440	1285860	y quiere expandirlo argentino.
1286420	1287960	Baby boom de la escaloneta.
1288220	1289040	Primera predicción.
1289180	1290540	Van a empezar a ver bebés.
1292780	1294320	Vas a estar caminando por ahí.
1294380	1295560	Te va a parecer un Babers.
1296220	1298280	Te vas a juntar con tus amigos y uno de repente va a decir,
1298440	1299360	ah, tenés un bebé.
1299560	1299900	¿Cómo?
1300520	1302080	Ah, sí, un bebé el otro día.
1302300	1303420	Va a empezar a pasar.
1304240	1304940	Signo de la etapa.
1305060	1307040	¿Ustedes se piensan que es un accidente que Malena Pichota
1307040	1307720	esté embarazada?
1310820	1312700	Signos de la etapa.
1312700	1317580	¿Me van a decir que no es un síntoma cultural perfectamente
1317580	1318940	interpretado, dicho sea de paso?
1320400	1325260	Perfectamente alineado a los ciclos cosmogónicos de la
1325260	1326420	República Argentina.
1328180	1332220	Entonces, hay un triángulo invisible que va de la escaloneta
1332220	1338800	a el embarazo de Malena Pichot a Top Gun Maverick.
1339140	1340480	¿Vieron Top Gun Maverick?
1342700	1344300	¿Vieron Top Gun Maverick?
1347480	1349140	No para de tirar verdades, dice Piros.
1349280	1350580	Hay un triángulo invisible.
1351220	1353200	Escaloneta, Malena Pichot.
1353500	1354740	Top Gun Maverick.
1355360	1356980	Hay un triángulo invisible.
1359200	1360980	Top Gun Maverick.
1361300	1364740	Primera tarea de todo agobero agobera el día de hoy es ver
1364740	1367060	Top Gun Maverick.
1367300	1369040	Simone dice, creo que estoy embarazado.
1369940	1373220	Top Gun Maverick es tarea de maga.
1373440	1377020	Top Gun Maverick es un síntoma cultural de esta nueva era.
1377460	1379780	Top Gun Maverick es una referencia cinematográfica de
1379780	1382380	lo que está pasando a nivel mundial y lo que la Argentina
1382380	1384640	está encabezando como punta de lanza.
1385580	1387900	Top Gun Maverick es impresionante.
1388300	1390200	Tengo un análisis filosófico sobre Top Gun Maverick.
1390280	1392280	No sé si lo quieren ahora o quieren que lo guarden o quieren
1392280	1396180	verla y la hacemos como tarea, pero les puedo anticipar.
1396180	1398480	Pelicularda, dice acá Hernán Caravario.
1399600	1402120	Estuve pensando esto durante todo el verano.
1402520	1404080	Top Gun Maverick.
1404220	1406720	Top Gun Maverick narra esto que les estoy diciendo.
1407080	1409460	Top Gun Maverick primero es una película que todo el tiempo,
1409460	1412420	mírenlo con este prisma, está diciendo todavía se puede.
1413720	1414580	Todavía se puede.
1415040	1417160	Y funciona en tres o cuatro metaniveles.
1417320	1419420	El primero es el más elemental, que Tom Cruise debe tener como
1419420	1422740	60 años y está en peak performance agobera.
1422740	1425060	Está objetivamente en peak performance.
1425640	1425820	¿Sí?
1427200	1428260	Está, ¿qué está?
1428540	1431760	Jennifer Connelly está, está, no me acuerdo.
1433000	1434000	Peak performance total.
1434440	1435720	Se eligió una buena pareja.
1435920	1436920	Atención con eso.
1437180	1440940	Tom Cruise no se puso de par tener romántico una piba 19.
1441000	1442940	O sea, no tiene el síndrome Leo DiCaprio.
1444480	1445640	Habría que hablar algún día, ¿no?
1445640	1446140	El Leo DiCaprio.
1447240	1450420	Me estoy yendo por las ramas, pero no hay ramas.
1450420	1452400	Solo hay un árbol eterno del conocimiento.
1453160	1455720	Es un poco raro a veces lo de, es raro lo de Leo DiCaprio.
1455980	1458560	Aparte, una persona que hizo eso tanto tiempo claramente lo va
1458560	1459820	a seguir haciendo los 70 años, ¿eh?
1459920	1462540	O sea, vamos a ver una foto de Leo DiCaprio con una piba de 19
1462540	1462780	años.
1462840	1464780	Eso no es, o sea, ¿qué?
1464780	1470100	Mierda, ¿qué le, qué le pasa, qué le pasa a Leo DiCaprio?
1470140	1471780	Bueno, Tom Cruise no dice eso.
1471880	1474240	Tom Cruise no agarra y dice, ah, bueno,
1474240	1477560	acá estoy con mi novia en Top Gun, tiene 16.
1477560	1480320	Es ilegal, pero no en Indonesia donde filmé, ¿viste?
1480560	1481340	No dice eso.
1481540	1484080	Agarra y dice, voy a elegir un par tener,
1484200	1486480	una contemporánea a mí que tenga también que esté en Peak
1486480	1487160	Performance.
1488400	1492260	Y agarra y dice, voy a estar en Peak Performance y voy a
1492260	1494300	demostrar, la primera demostración empírica de Tom
1494300	1496320	Cruise es, todavía puedo hacer esta película.
1497360	1499080	Yo todavía puedo hacer esta película.
1500520	1504120	Durante toda la película, Ed Harris lo mira a Tom Cruise y
1504120	1506600	dice, maldición, Tom Cruise.
1507380	1509060	Todavía lo tienes.
1509580	1513080	Los diálogos de Top Gun Maverick, los diálogos de Top
1513080	1515840	Gun Maverick, son todos clichés.
1517080	1519100	No hay una sola línea de diálogo de Tom,
1519100	1522880	no hay una que no haya sido dicho mil veces.
1525060	1529000	Tom Cruise llega al hangar sin moto, cae,
1529180	1532320	lo reciben varios oficiales y le dicen, maldición Tom Cruise,
1532480	1533380	Tom Cruise.
1533380	1534860	¿Por qué aparte de eso, Tom Cruise?
1535560	1537620	Maldición, Tom Cruise.
1538100	1539120	No vamos a pasar la prueba.
1539420	1541420	Quieren shut us down, Tom Cruise.
1541680	1543600	Quieren cortarnos el fucking cable.
1544360	1547580	El fucking Ed Harris está viniendo para acá, Tom Cruise.
1547840	1550020	Ya no, ya no podemos hacer esto.
1550200	1552160	La película arranca así, meta lenguaje.
1552360	1555480	La película arranca con Tom Cruise enfrentándose a aquel,
1555660	1556780	ya no puedo hacer esa película.
1557020	1559240	Los personajes le dicen, Tom Cruise, Tom Cruise.
1559960	1561140	Tom Cruise dice, ¿qué es lo que pasó?
1561140	1562620	Estás demasiado viejo, le están diciendo.
